frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,112.3,40,867,971,77.69088154250556,87.0102029732098,,,,,,,,,,,,,,,,,,,,,,
1,112.3,27,570,929,51.0770501490521,83.24663085696386,,,,,,,,,,,,,,11,499,1022,,,,,,
2,208.2,24,865,954,77.51166382268433,85.48685235472931,,,,,,,,,,,,,,19,495,1022,,,,,,
3,230.5,17,844,1016,75.62987776456136,91.0426016691876,-479.42471290158016,-190.21404131093314,-7817.058083179814,-3795.754475469622,,,,,,,,,,26,491,1017,43.997950216113296,91.13221052909822,,,,
4,249.9,10,569,900,50.98744128914148,80.64797391955595,-0.11879188599642165,-3.444964693896162,7.738885081200104,224.42766735479876,11,878,915,78.67657900152236,81.9921068182152,,,,,,,,,,,,,
5,269.5,10,569,900,50.98744128914148,80.64797391955595,-127.81918942304677,-23.318365637988254,9947.018632143721,1814.6588045127053,11,878,916,78.67657900152236,82.08171567812583,,,,,,,,,,,,,
6,269.5,10,569,901,50.98744128914148,80.73758277946656,-374.09127360496876,-157.08403319624588,13218.772918903485,5494.729250581791,11,876,917,78.49736128170112,82.17132453803644,,,,,,,,,,,,,
7,280.6,10,569,900,50.98744128914148,80.64797391955595,0.31674553656412596,0.0,20.634888375513082,0.0,11,874,917,78.31814356187988,82.17132453803644,-9.994709828540072,4.838982145987986,109.49261616844055,-65.063752271976,,,,,,,,,
8,295.2,10,569,900,50.98744128914148,80.64797391955595,0.1879040027564433,0.0,14.62287959194112,0.0,11,870,918,77.95970812223742,82.26093339794707,-22.6902568296958,5.907444210869588,404.9456578048366,-82.95781496128703,,,,,,,,,
9,326.1,10,569,900,50.98744128914148,80.64797391955595,0.0,-1.0135268738808652,0.0,20.129630067147275,11,870,919,77.95970812223742,82.35054225785768,-7.361925447812136,2.3472447988935214,75.5210947305712,-28.945088716218933,,,,,,,,,
10,359.7,10,570,900,51.0770501490521,80.64797391955595,0.2212698182997037,0.0,-23.04893940621908,0.0,11,869,919,77.87009926232679,82.35054225785768,-4.764510058510889,1.6619266256035368,22.7501087374807,-15.26634938123387,,,,,,,,,
11,393.8,10,570,900,51.0770501490521,80.64797391955595,0.012723367532947854,0.0,-18.176239332782814,0.0,11,867,920,77.69088154250556,82.4401511177683,-2.2625995052138785,0.9152184961118517,9.408446140029854,-18.304369922237033,,,,,,,,,
12,426.8,10,569,900,50.98744128914148,80.64797391955595,0.0,0.0,0.0,0.0,11,866,920,77.60127268259494,82.4401511177683,-2.221833965949631,0.4420391926735171,26.566124372954253,-8.894148745946016,,,,,,,,,
13,458.0,10,569,900,50.98744128914148,80.64797391955595,-0.013701185674087152,0.0,18.268247565450192,0.0,11,865,920,77.51166382268433,82.4401511177683,-1.8369760371709156,0.45924400929271064,36.813147037493316,-9.203286759372965,,,,,,,,,
14,493.8,10,569,900,50.98744128914148,80.64797391955595,0.000896985584690649,0.0,17.939711693817667,0.0,11,865,920,77.51166382268433,82.4401511177683,-0.8956403306724231,0.0,17.930737350799255,0.0,,,,,,,,,
15,526.2,10,569,900,50.98744128914148,80.64797391955595,0.44939157005487124,0.0,9.042083904524569,0.0,11,865,920,77.51166382268433,82.4401511177683,-0.45120180616851685,0.0,9.060277232299542,0.0,,,,,,,,,
16,557.8,10,570,900,51.0770501490521,80.64797391955595,0.4525123006916819,0.0,-8.925291926857623,0.0,11,865,920,77.51166382268433,82.4401511177683,0.0,0.0,0.0,0.0,,,,,,,,,
