frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
21,734.0,8,1098,930,98.39052818185826,83.33623971687447,-0.8875267619237117,1.3467558826181618,-18.03916182771772,8.863754820835599,11,265,906,23.746347876313695,81.18562707901965,0.44376338096183826,0.4592291206945232,9.019580913858503,-9.175407006883578,,,,,,,,,
22,766.0,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.46088998838598766,0.0,-9.254819043895333,10,266,906,23.83595673622431,81.18562707901965,0.01468877303673739,0.0,-18.36096629592159,0.0,,,,,,,,,
23,802.3,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,10,266,906,23.83595673622431,81.18562707901965,0.0,0.0,0.0,0.0,,,,,,,,,
24,834.1,6,1096,932,98.21131046203702,83.51545743669571,-0.0017868131850292534,0.0017868131850292534,35.73626370061847,-35.73626370061847,10,266,906,23.83595673622431,81.18562707901965,0.0008934065925145727,0.0,-17.86813185030853,0.0,,,,,,,,,
25,865.6,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,265,906,23.746347876313695,81.18562707901965,-0.45365021604313566,0.0,8.956568924839798,0.0,,,,,,,,,
26,902.0,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,266,906,23.83595673622431,81.18562707901965,-0.44139155047683476,0.0,-8.854394192113032,0.0,,,,,,,,,
27,934.3,8,1098,930,98.39052818185826,83.33623971687447,0.894299999107978,-0.894299999107978,-17.85029938339277,17.85029938339277,11,265,906,23.746347876313695,81.18562707901965,-0.4471499995539713,0.0,8.92514969169603,0.0,,,,,,,,,
28,966.9,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,265,906,23.746347876313695,81.18562707901965,0.4584585035260682,0.0,9.05150056319977,0.0,,,,,,,,,
29,1002.9,8,1098,930,98.39052818185826,83.33623971687447,-0.9151248280617814,1.372687242092636,-18.139243370897557,27.208865056345616,11,265,906,23.746347876313695,81.18562707901965,0.01795946890735974,0.0,17.959468907359703,0.0,,,,,,,,,
30,1034.5,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,265,906,23.746347876313695,81.18562707901965,0.45255540069291933,0.0,9.033041929998387,0.0,,,,,,,,,
31,1065.8,8,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,266,906,23.83595673622431,81.18562707901965,0.4557594279309919,0.0,-9.106082476143683,0.0,,,,,,,,,
32,1101.8,5,1096,933,98.21131046203702,83.60506629660632,-0.027073362740330596,0.040610044110494965,36.09781698710486,-54.14672548065586,11,266,906,23.83595673622431,81.18562707901965,0.45643724395474283,0.0,-9.092375377584512,0.0,,,,,,,,,
33,1133.9,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,10,266,906,23.83595673622431,81.18562707901965,0.45233036701676826,0.0,-9.037569770564808,0.0,,,,,,,,,
34,1165.9,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,266,906,23.83595673622431,81.18562707901965,-0.4422805140330389,0.0,-8.836773507153612,0.0,,,,,,,,,
35,1202.2,7,1098,930,98.39052818185826,83.33623971687447,0.8960602651847631,-1.3440903977771093,-17.7087008929795,26.563051339468554,11,266,906,23.83595673622431,81.18562707901965,0.0,0.0,0.0,0.0,,,,,,,,,
36,1234.0,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,266,906,23.83595673622431,81.18562707901965,-0.4455915429082979,0.0,-8.90292793023573,0.0,,,,,,,,,
37,1266.8,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,265,906,23.746347876313695,81.18562707901965,0.01521938259775232,0.0,17.905155997357614,0.0,,,,,,,,,
38,1303.4,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,11,266,906,23.83595673622431,81.18562707901965,0.0,0.0,0.0,0.0,,,,,,,,,
39,1334.4,7,1098,930,98.39052818185826,83.33623971687447,0.0,0.0,0.0,0.0,10,265,906,23.746347876313695,81.18562707901965,-0.007055482411113368,0.0,17.638706027789205,0.0,,,,,,,,,
40,1366.0,7,1098,930,98.39052818185826,83.33623971687447,0.0,-0.4462449248560608,0.0,-8.996873485001222,10,266,906,23.83595673622431,81.18562707901965,0.4534714458166117,-0.4462449248561316,-9.069428916332232,-8.996873485002649,,,,,,,,,
41,1402.2,7,1098,930,98.39052818185826,83.33623971687447,0.0,-0.8920198869397029,0.0,-18.057082731572944,11,266,906,23.83595673622431,81.18562707901965,-0.44600994346983375,-1.338029830409519,-9.028541365786113,-27.0856240973587,,,,,,,,,
42,1435.6,7,1098,930,98.39052818185826,83.33623971687447,0.0,-2.319130366822743,0.0,-45.83261594511359,10,266,906,23.83595673622431,81.18562707901965,-0.49180706655562917,-1.855304293458224,-27.21877686068479,-36.66609275609145,,,,,,,,,
43,1466.0,7,1098,929,98.39052818185826,83.24663085696386,0.0,-4.022118266317684,0.0,-62.52059334423125,11,266,905,23.83595673622431,81.09601821910903,-0.4467032962577128,-3.57541497005999,-8.934065925154254,-53.58652741907451,,,,,,,,,
44,1502.1,6,1098,928,98.39052818185826,83.15702199705323,0.0,-6.263671844044172,0.0,-89.4834969902384,10,265,903,23.746347876313695,80.9168004992878,0.445356927157001,-5.371165810739847,26.87372396091796,-53.65783897231765,,,,,,,,,
45,1533.7,6,1098,925,98.39052818185826,82.88819541732138,-0.4397684930793931,-8.908869369015708,-8.965718513341336,-88.51476432385594,11,264,902,23.656739016403076,80.82719163937718,2.1534426624252836,-7.566863988291933,81.14843494388376,-79.77752997242438,,,,,,,,,
46,1566.2,7,1098,921,98.39052818185826,82.52975997767892,-1.7993602731551217,-12.11700689392569,-35.91537471367508,-99.05402996131777,11,265,898,23.746347876313695,80.46875619973471,4.501985051621633,-9.871390921215653,107.71028045368408,-72.08165523872316,,,,,,,,,
47,1602.2,8,1098,916,98.39052818185826,82.08171567812583,-4.058729755953024,-15.730021737331809,-81.09350161744293,-99.6543630155083,10,267,894,23.92556559613493,80.11032076009224,8.10847162630657,-13.037683728429018,126.23546083727504,-99.51934220029295,,,,,,,,,
48,1634.3,9,1097,910,98.30091932194763,81.54406251866212,-7.488869513506049,-19.4701808976264,-131.17545485498195,-121.45166765647606,11,271,889,24.2840010357774,79.66227646053915,12.372226763965305,-17.25558401442456,122.0083066374289,-112.8411584198745,,,,,,,,,
49,1666.0,10,1094,902,98.03209274221578,80.82719163937718,-12.077738090689168,-23.73815179300301,-170.0641406677688,-133.83464537089304,10,276,883,24.73204533533049,79.12462330107545,16.565824544983844,-21.045838112854476,134.05003003453666,-151.85516222898875,,,,,,,,,
50,1701.8,10,1089,893,97.58404844266269,80.02071190018162,-17.899486688555847,-28.23135057968283,-196.8333444187586,-151.37633663009473,10,283,874,25.359307354704814,78.31814356187988,21.949228558909393,-25.092536540695964,151.69138519892647,-142.5459753151077,,,,,,,,,
51,1735.7,10,1081,881,96.86717756337775,78.9454055812542,-25.499256710160076,-33.46918201462418,-224.05900661748385,-154.66275279712895,10,292,863,26.165787093900374,77.33244610286309,28.13670029084072,-30.31057220706533,188.92805483940364,-144.65367772688617,,,,,,,,,
52,1766.1,10,1071,868,95.97108896427157,77.78049040241618,-33.806395860237025,-38.30417521354434,-264.0748757068141,-157.19479360096193,10,302,851,27.06187569300655,76.25713978393567,36.03974398470838,-35.63410405757538,255.03926946045934,-139.6186828203802,,,,,,,,,
53,1801.9,9,1058,853,94.80617378543354,76.43635750375691,-43.45426534995676,-45.23928144829656,-313.75164382101923,-188.4424619436057,10,316,838,28.316399731755197,75.09222460509764,45.245547802136414,-42.10498475368489,313.76953874167265,-197.36307988946584,,,,,,,,,
54,1833.9,9,1041,836,93.28282316695304,74.91300688527642,-52.64448328215996,-50.94354843871976,-328.7969317124524,-201.23065706225117,9,333,822,29.8397503502357,73.65848284652776,54.43858770771668,-47.76892710070175,346.7519332843425,-210.91363171581034,,,,,,,,,
55,1866.9,8,1018,816,91.22181938900883,73.12082968706406,-60.29015721801033,-55.74582502117957,-261.3965798045602,-188.8696867092604,8,357,803,31.990362988090524,71.95591450822603,62.995406740469136,-53.07107520677746,279.7953090268565,-206.3529669653749,,,,,,,,,
56,1901.9,8,992,792,88.89198903133277,70.97021704920923,-65.69249668947897,-58.687440915936286,-131.01298296942457,-80.5207274091888,8,384,780,34.4098022056772,69.89491073028182,67.89188338266135,-56.894949916749454,139.15717286882582,-98.43622337182497,,,,,,,,,
57,1933.8,8,964,768,86.38294095383547,68.8196044113544,-71.19704804006254,-62.68976518457499,-42.62578616347557,-33.92883734926535,8,413,757,37.00845914308512,67.83390695233761,74.3304620650582,-61.34226959857756,51.48378958535821,-60.824956830252184,,,,,,,,,
58,1966.0,8,937,744,83.9635017362488,66.66899177349958,-73.32369811200091,-64.78075411604497,-1.6415815272378196,6.530048064146309,8,442,733,39.60711608049303,65.68329431448278,76.47727916477531,-63.87198818683338,-7.7090845201729294,-11.627113358659974,,,,,,,,,
59,2004.6,8,909,720,81.4544536587515,64.51837913564475,-73.57804015219787,-64.64845907264595,-22.55164142627034,-35.56531264358032,8,470,709,42.116164157990326,63.53268167662796,77.21899278121606,-64.69783064207277,42.48079010205508,-53.51861061694544,,,,,,,,,
60,2034.0,8,882,696,79.03501444116483,62.36776649778993,-72.19410623655195,-64.16702397770041,22.724424956102148,4.442633893668592,8,499,685,44.71482109539824,61.38206903877314,76.6439453066977,-64.16702397770041,-5.306479372992959,4.442633893668592,,,,,,,,,
61,2066.1,7,855,672,76.61557522357815,60.2171538599351,-70.7572887261435,-62.81790702314035,52.91849233357972,32.68767606981207,8,527,661,47.22386917289554,59.23145640091831,75.5021188388727,-63.239874094895335,-11.774638275083891,24.256765545234114,,,,,,,,,
62,2101.8,7,828,648,74.19613600599146,58.06654122208028,-71.573296128135,-63.945880352324615,63.80151846460116,50.0216649135671,8,556,636,49.82252611030345,56.991234903152865,76.87917386635277,-64.83982423449153,-49.472948844098255,50.59693176059283,,,,,,,,,
63,2134.9,7,802,624,71.8663056483154,55.915928584225455,-54.408142308362066,-61.90968989398925,329.8219363558874,40.301351908336386,8,585,613,52.42118304771137,54.930231125208664,60.714655634320664,-66.04023089924357,-310.4376172053426,-41.57260260611997,,,,,,,,,
64,2170.2,7,776,601,69.53647529063934,53.85492480628125,-30.702154677353068,-58.12096750396847,716.6325940985141,57.551315652990766,8,614,589,55.019839985119276,52.77961848735384,39.069324684508125,-64.88582620139897,-688.1829823659269,-55.87928440217215,,,,,,,,,
65,2205.5,7,749,577,67.11703607305267,51.70431216842642,-6.68270491532419,-55.92911145816056,1187.7045801431311,104.5929714251805,8,642,564,57.52888806261657,50.53939698958839,16.775367417977748,-66.86366425053492,-1109.7132893116418,-89.62952609122726,,,,,,,,,
66,2233.6,8,760,558,68.10273353206946,50.00174383012469,10.133364011666123,-54.6158516217005,978.0100052860234,107.49678937411049,8,635,538,56.90162604324225,48.20956663191233,1.0793335536066673,-68.06347003274529,-897.978230428175,0.5748491410393619,,,,,,,,,
67,2270.8,8,782,539,70.07412845010306,48.29917549182295,31.56391269969708,-51.40246684209687,521.2613895406492,76.01728597467459,9,619,513,55.467884284672365,45.96934513414689,-19.19805836017236,-67.73743511351016,-470.2142948642971,-0.812741683537119,,,,,,,,,
68,2302.4,8,804,522,72.04552336813664,46.77582487334245,55.09353692058601,-51.09452522626666,87.34685093860567,-4.807909879382985,8,602,487,53.944533666191866,43.639514776470826,-40.06802685133526,-69.84386371250517,-63.52498250080313,28.11870128275958,,,,,,,,,
69,2333.7,8,826,503,74.01691828617024,45.07325653504071,58.99462578972209,-49.60777970101009,-1.7610187114776537,-7.435412337339202,8,586,462,52.51079190762198,41.399293278705386,-43.35344881612782,-67.93320545483151,10.210350912999491,2.0278397283665943,,,,,,,,,
70,2372.6,8,848,485,75.98831320420382,43.460297056649594,61.2838590560149,-51.23128133849125,62.627536909603975,-72.6541130158214,9,570,436,51.0770501490521,39.06946292102933,-44.62818275230911,-70.91501929774743,-29.395221680630517,-61.61523836041743,,,,,,,,,
71,2401.9,8,870,465,77.95970812223742,41.66811985843724,59.41209027663473,-50.49112241774719,-0.5417583547116009,16.936609548116,8,554,411,49.64330839048222,36.82924142326388,-42.88905861244173,-68.34731082089341,6.820826498663234,1.9627638752659256,,,,,,,,,
72,2434.1,8,892,447,79.931103040271,40.05516038004612,59.44289221332477,-50.95257897181798,10.690628743403419,-19.353417758435395,8,538,386,48.20956663191233,34.58901992549844,-42.90518239252515,-68.82973830203682,-1.2807408810736705,-19.887059792216803,,,,,,,,,
73,2466.1,8,915,428,81.9921068182152,38.35259204174438,61.78927877011676,-53.369576793508095,-51.816420030419785,26.91517280155749,8,522,359,46.77582487334245,32.16958070791176,-44.14397025633552,-71.50993450321866,39.75270822552012,48.889779419856474,,,,,,,,,
74,2503.0,8,937,409,83.9635017362488,36.65002370344265,59.92776874171547,-50.99939221158392,10.743112757891266,-26.99140270017772,8,506,334,45.342083114772564,29.929359210146316,-42.47807142212411,-69.32746727510627,1.3094838933770268,-21.352604710337168,,,,,,,,,
75,2534.2,8,959,389,85.9348966542824,34.85784650523029,60.12888219883104,-52.051868172122326,3.0154648731052047,-2.6104024274654187,9,490,308,43.90834135620268,27.599528852470257,-42.62643816956242,-70.00078823147489,6.850056025184398,-3.5105411955570043,,,,,,,,,
76,2566.0,8,981,370,87.90629157231598,33.155278166928554,58.92936321960304,-51.46613529250267,-5.439146546431241,11.191764155507819,8,475,282,42.564208457543415,25.269698494794195,-41.362732923478276,-68.1872400913556,15.927718858708868,17.630629226050008,,,,,,,,,
77,2602.3,8,1004,351,89.96729535026019,31.45270982862682,60.7886110698569,-53.13171073718552,6.595101303366468,-15.955596808414658,8,459,256,41.130466698973535,22.939868137118136,-42.32814520945824,-70.24670907101581,1.7101779931456995,2.8381677333067223,,,,,,,,,
78,2633.8,8,1026,331,91.93869026829378,29.660532630414465,60.09911811545708,-52.47190945596419,-3.6131372300118914,-5.82416150510218,9,443,230,39.69672494040365,20.610037779442074,-41.71327565034918,-69.96613750754707,11.486540746165446,4.206338864790197,,,,,,,,,
79,2669.9,8,1049,311,93.99969404623799,27.86835543220211,,,,,9,428,204,38.35259204174438,18.280207421766015,-40.87520176549851,-67.83544122784859,-6.5430959909558934,-10.858755048821646,,,,,,,,,
80,2702.0,8,1072,291,96.0606978241822,26.076178233989754,,,,,9,412,178,36.9188502831745,15.950377064089954,-41.591483651449586,-69.75887387758188,13.067385858582725,6.947894321536712,,,,,,,,,
81,2734.0,8,1093,272,97.94248388230517,24.37360989568802,,,,,9,397,152,35.57471738451523,13.620546706413894,-41.56378420112527,-69.72064389392682,-8.502679484211141,0.693733263358498,,,,,,,,,
82,2772.1,,,,,,,,,,9,381,126,34.14097562594535,11.290716348737833,-40.555682582468094,-58.542536155853675,12.795917576678452,192.7159971622256,,,,,,,,,
83,2802.7,,,,,,,,,,9,366,100,32.796842727286084,8.960885991061772,-37.14992021303035,-38.539529741105184,75.14638650326921,613.098662510176,,,,,,,,,
84,2834.3,,,,,,,,,,9,350,74,31.3631009687162,6.631055633385711,-34.91556354670608,-19.8240911506147,141.06939243374623,994.2524829542295,,,,,,,,,
85,2866.3,,,,,,,,,,10,339,74,30.377403509699406,6.631055633385711,-34.068612466286275,-4.083574646025166,124.93380888153378,963.5252238532385,,,,,,,,,
86,2901.9,,,,,,,,,,9,329,91,29.48131491059323,8.154406251866213,-31.045209017795585,17.74992230186047,47.93246823936678,521.7693222270317,,,,,,,,,
87,2933.9,,,,,,,,,,9,319,107,28.58522631148705,9.588148010436095,-28.25286185719797,36.73397348447044,-7.280201881374242,141.4516261840272,,,,,,,,,
88,2966.1,,,,,,,,,,10,308,123,27.599528852470257,11.021889769005979,-28.297999221460163,44.468027180544205,-9.29025688101032,9.452768663184479,,,,,,,,,
89,3002.0,,,,,,,,,,9,297,140,26.613831393453463,12.54524038748648,-28.198592279565055,43.864476879323384,8.94299106593862,0.0,,,,,,,,,
90,3034.1,,,,,,,,,,10,287,156,25.717742794347284,13.978982146056364,-28.225224502707864,43.458852556049834,7.831845683571859,-7.2225029988093885,,,,,,,,,
91,3065.8,,,,,,,,,,10,276,173,24.73204533533049,15.502332764536865,-28.257068185931004,43.50953690881933,10.111340843480848,-28.680256561376307,,,,,,,,,
92,3102.1,,,,,,,,,,10,266,189,23.83595673622431,16.936074523106747,-27.356483862685717,42.15147732741619,7.882351928653507,-34.225765272870845,,,,,,,,,
93,3133.9,,,,,,,,,,10,256,204,22.939868137118136,18.280207421766015,-27.345843114143587,41.693188572323216,9.791027834750336,-28.161544771263344,,,,,,,,,
94,3165.9,,,,,,,,,,10,245,220,21.95417067810134,19.7139491803359,-26.843301169232785,40.71232521655986,18.135752397242943,-27.208088938313598,,,,,,,,,
95,3201.8,,,,,,,,,,10,236,234,21.147690938905782,20.968473219084547,-26.923164055236914,40.38474608285541,0.8101216410317651,-1.2151824615485118,,,,,,,,,
96,3234.0,,,,,,,,,,9,226,249,20.251602339799604,22.31260611774381,-26.459491087708088,39.914382712373445,7.918303362762099,-7.379031851109585,,,,,,,,,
97,3266.1,,,,,,,,,,10,216,264,19.35551374069343,23.656739016403076,-25.169343299284634,39.269448508917584,15.276580336253227,-1.591845345963322,,,,,,,,,
98,3301.8,,,,,,,,,,10,206,279,18.45942514158725,25.000871915062344,-25.515745886636704,40.283783663114804,27.33824173097231,-0.8040659332631891,,,,,,,,,
99,3333.7,,,,,,,,,,10,197,293,17.65294540239169,26.25539595381099,-23.779287407577783,39.91438271237337,45.847066348979325,7.379031851108086,,,,,,,,,
100,3369.0,,,,,,,,,,10,188,309,16.84646566319613,27.689137712380873,-16.585206954687663,38.94705193084203,151.56766348487344,-4.674366084076661,,,,,,,,,
101,3402.0,,,,,,,,,,10,179,324,16.03998592400057,29.03327061104014,-9.837299990187587,38.00774996208843,285.6047901342801,-44.62574845848101,,,,,,,,,
102,3433.8,,,,,,,,,,10,173,338,15.502332764536865,30.28779464978879,-2.77235763597806,37.962531446660414,373.8718102064584,-46.377059138080206,,,,,,,,,
103,3466.2,,,,,,,,,,10,178,351,15.950377064089954,31.45270982862682,3.687171143457067,37.26833913877998,265.5594578761299,-29.867049390451083,,,,,,,,,
104,3502.2,7,1097,181,98.30091932194763,16.219203643821807,,,,,9,184,364,16.48803022355366,32.61762500746485,10.789971710453948,35.861923421443805,126.11719989848575,1.7948793837379753,,,,,,,,,
105,3534.4,9,1091,192,97.76326616248393,17.2049011028386,,,,,10,191,378,17.115292242927985,33.872149046213494,16.51350168784421,36.14906507269226,9.544876151837602,10.324049715254013,,,,,,,,,
106,3566.4,9,1079,203,96.68795984355651,18.190598561855396,,,,,9,197,391,17.65294540239169,35.03706422505153,17.33982853475318,36.89847898533626,6.948673686665956,22.484611197961748,,,,,,,,,
107,3601.9,9,1067,214,95.61265352462911,19.17629602087219,-30.558688434914743,30.109295957930716,-72.11915377878547,9.01489422234941,9,203,404,18.190598561855396,36.20197940388956,17.975699079361622,37.29957558967535,18.02978844469686,27.044682667045034,,,,,,,,,
108,3634.6,9,1054,225,94.44773834579108,20.161993479888988,-33.67534438825148,29.631136124038722,-11.701485454229715,2.3799631432320183,9,210,419,18.81786058122972,37.54611230254882,18.418017303798035,37.71955265246429,28.46940759973577,21.023007765225625,,,,,,,,,
109,3667.7,9,1042,237,93.37243202686366,21.237299798816398,-33.66700369860601,29.232225529695498,-18.503708058990412,-16.6593983647639,10,217,434,19.445122600604044,38.89024520120809,18.606624869294407,38.09389939178826,18.062112780090825,1.1169762936870338,,,,,,,,,
110,3701.6,9,1029,248,92.20751684802563,22.222997257833192,-34.53242606250731,29.157652509176383,-7.594740455769889,-28.10503361561562,9,224,447,20.07238461997837,40.05516038004612,19.283548887886557,38.57068932404072,8.205914835643044,-1.5459116667364587,,,,,,,,,
111,3734.0,9,1016,258,91.0426016691876,23.11908585693937,-34.15444673057436,28.767048337570255,2.0615992907917042,-19.766035305575393,10,232,462,20.78925549926331,41.399293278705386,19.32693093242089,38.201756757211996,-10.18140702382317,-11.320711895050529,,,,,,,,,
112,3768.7,9,1003,269,89.87768649034957,24.104783315956166,,,,,10,239,477,21.416517518637633,42.743426177364654,,,,,,,,,,,,,
113,3801.7,9,990,279,88.71277131151155,25.000871915062344,,,,,10,246,490,22.043779538011957,43.90834135620268,,,,,,,,,,,,,
114,3834.0,9,978,289,87.63746499258413,25.89696051416852,,,,,10,253,504,22.671041557386282,45.16286539495133,,,,,,,,,,,,,
