frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,131.1,,,,,,,,,,,,,,,,,,,33,30,1011,2.6882657973185315,90.59455736963451,,,,
1,131.1,,,,,,,,,,,,,,,,,,,52,22,368,1.9713949180335897,32.97606044710732,,,,
2,232.1,,,,,,,,,,,,,,,,,,,47,22,364,,,,,,
3,255.1,,,,,,,,,,,,,,,,,,,41,228,696,20.43082005962084,62.36776649778993,,,,
4,270.8,,,,,,,,,,,,,,,,,,,19,307,656,27.509919992559638,58.78341210136522,,,,
5,294.2,,,,,,,,,,10,284,594,25.44891621461543,53.227662786906926,,,,,,,,,,,,,
6,294.2,,,,,,,,,,10,284,594,25.44891621461543,53.227662786906926,,,,,,,,,,,,,
7,304.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,,,,,,,,,,,,,
8,328.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-1.7025032811655285,1.702503281165461,52.465432393390735,-52.46543239338865,,,,,,,,,
9,341.9,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,-1.1976740625777662,2.0082228912382787,28.55003724857606,-73.3317404894898,,,,,,,,,
10,357.5,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,0.8067128641188854,0.0,-33.543154433217666,,,,,,,,,
11,393.5,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
12,425.8,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,-0.5807741284914731,0.0,11.615482569829469,,,,,,,,,
13,458.5,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.017010204097288983,0.0,17.90547799714645,,,,,,,,,
14,493.7,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
15,525.8,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.4400909754448566,0.0,8.801819508897136,,,,,,,,,
16,557.6,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,0.009926639747918157,0.0,-18.04843590530731,,,,,,,,,
17,593.7,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
18,627.0,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,-0.0224281419097023,0.0,-17.942513527761935,,,,,,,,,
19,657.8,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,-0.44647960974956036,0.0,8.938530725716918,,,,,,,,,
20,695.1,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
21,725.7,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,-0.46318220231805807,0.0,9.011326893347436,,,,,,,,,
22,757.7,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
23,796.4,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
24,828.5,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
25,858.2,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.41556912320563333,0.0,8.270032302599667,,,,,,,,,
26,894.0,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
27,925.8,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.0,0.0,0.0,,,,,,,,,
28,963.5,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,-0.10128636374176518,0.0,-18.08685066817229,,,,,,,,,
29,994.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.9055423350644417,0.0,18.002829722951123,0.0,,,,,,,,,
30,1025.9,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.8898525197594099,0.44492625987971385,17.77927112406411,8.889635562032232,,,,,,,,,
31,1057.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.5414394379734172,-0.2914403874534654,11.507745759264989,14.045319877275364,,,,,,,,,
32,1094.1,,,,,,,,,,10,285,595,25.53852507452605,53.31727164681754,1.027024496842878,0.29177569085367544,-15.560977224892092,5.864838007109061,,,,,,,,,
33,1126.4,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,1.0124319912867072,0.5062159956433636,-15.339878655859199,-7.669939327929751,,,,,,,,,
34,1193.2,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,0.5619455677206181,-0.2325760737584352,-11.20529546800834,-13.177114660534507,,,,,,,,,
35,1226.1,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,0.0,0.2917756908536756,0.0,-5.864838007109056,,,,,,,,,
36,1258.4,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,0.0,-0.5164773532192921,0.0,-7.825414442716548,,,,,,,,,
37,1293.5,,,,,,,,,,10,285,595,25.53852507452605,53.31727164681754,0.0,-0.4464813918863886,0.0,8.911804229269231,,,,,,,,,
38,1325.6,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,0.0,0.0,0.0,0.0,,,,,,,,,
39,1357.5,,,,,,,,,,10,285,595,25.53852507452605,53.31727164681754,0.0,-0.00992663974792013,0.0,18.04843590530731,,,,,,,,,
40,1393.7,,,,,,,,,,10,285,595,25.53852507452605,53.31727164681754,0.0,0.4471499995539882,0.0,8.92514969169637,,,,,,,,,
41,1425.4,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,0.0,0.0,0.0,0.0,,,,,,,,,
42,1457.7,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,-0.4491651953324675,-0.002685585582908347,-8.965373160328692,-17.903903886045605,,,,,,,,,
43,1493.9,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,-0.45051652019811705,-0.0044849548601221785,-8.992345712537265,-17.93981944048101,,,,,,,,,
44,1525.8,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,-0.43578671312030975,-0.43578671312030975,-8.681010221520125,-8.681010221520125,,,,,,,,,
45,1557.6,,,,,,,,,,10,284,595,25.44891621461543,53.31727164681754,-0.8974352012996998,-0.4482682090743638,-0.009001333509809278,8.983330843173608,,,,,,,,,
46,1593.6,,,,,,,,,,10,284,595,25.44891621461543,53.31727164681754,-0.44961773637100966,-0.0009005861262238069,9.01037547837693,18.011722524410764,,,,,,,,,
47,1627.8,,,,,,,,,,10,284,595,25.44891621461543,53.31727164681754,0.5038335547053227,0.03679187702873385,27.104937041630567,17.94725708718765,,,,,,,,,
48,1657.4,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,1.335182729930732,0.8925113991097641,44.750843642736825,17.885999982159568,,,,,,,,,
49,1693.4,,,,,,,,,,11,284,596,25.44891621461543,53.40688050672816,1.3248423706936099,0.8930168775019866,26.549947308489124,-0.09754489659094828,,,,,,,,,
50,1725.7,,,,,,,,,,10,286,596,25.62813393443667,53.40688050672816,0.4794791028478273,0.46205335924313423,-27.60247436251914,-9.259586357577845,,,,,,,,,
51,1757.6,,,,,,,,,,10,287,597,25.717742794347284,53.49648936663878,0.4413374962630716,0.44491469625951763,-62.59206587163228,-26.820065907314206,,,,,,,,,
52,1794.3,,,,,,,,,,10,287,597,25.717742794347284,53.49648936663878,-0.4977378334082459,-0.4691184340134956,-62.676413197524965,-26.902163954062846,,,,,,,,,
53,1825.5,,,,,,,,,,10,285,596,25.53852507452605,53.40688050672816,-1.3434658779329005,-0.44692497193051145,-8.929489180180836,-8.956412263136505,,,,,,,,,
54,1857.6,,,,,,,,,,10,284,596,25.44891621461543,53.40688050672816,-1.7921789850255352,-0.44849189625594665,17.921736245860156,8.951934057004921,,,,,,,,,
55,1893.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-1.815650579283627,-0.9078252896418316,36.132349836490086,18.0661749182454,,,,,,,,,
56,1925.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-0.44310906508744763,0.003591548267603639,26.91863628998011,17.95774133802393,,,,,,,,,
57,1957.8,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,-0.4467032962577132,0.0,8.934065925154243,0.0,,,,,,,,,
58,1994.1,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,0.0,0.4525472573375497,0.0,9.00591556890646,,,,,,,,,
59,2025.3,,,,,,,,,,10,284,596,25.44891621461543,53.40688050672816,0.006266428961927253,0.00626642896192747,-17.904082748367777,-17.904082748368488,,,,,,,,,
60,2057.8,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,-0.4493915754964371,0.0,-8.987831509928723,,,,,,,,,
61,2093.6,,,,,,,,,,10,283,596,25.359307354704814,53.40688050672816,0.0,0.004502957784453243,0.0,-18.011831137812923,,,,,,,,,
62,2125.7,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-0.44492182215590564,-0.44492182215592324,8.916268981080256,8.916268981080611,,,,,,,,,
63,2157.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-0.4312824093210901,-0.8862164068682271,-8.642934054530889,0.23382687321948178,,,,,,,,,
64,2193.6,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-0.8920702685813482,-0.8947504937032846,-17.84140537162696,0.026762108058164032,,,,,,,,,
65,2225.5,,,,,,,,,,10,283,595,25.359307354704814,53.31727164681754,-0.8885144143565382,-0.44425720717824274,-17.805900087305343,-8.902950043652142,,,,,,,,,
66,2260.1,,,,,,,,,,10,282,594,25.269698494794195,53.227662786906926,-0.895242891954373,-0.4270827800617759,-0.40995341148438963,8.72487804007713,,,,,,,,,
67,2293.9,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,-0.8920702685813482,-0.4460351342906475,17.84140537162696,8.92070268581295,,,,,,,,,
68,2326.0,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,-0.8885144143565382,-0.44425720717824274,17.805900087305343,8.902950043652142,,,,,,,,,
69,2358.0,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,-0.46342478663253645,-0.44063320019215224,9.231569454831396,-9.001699697490332,,,,,,,,,
70,2393.9,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,-0.4473730163420758,0.0,-8.947460326841515,,,,,,,,,
71,2425.8,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,-0.4482682090743654,0.0,-8.983330843173638,,,,,,,,,
72,2458.4,,,,,,,,,,10,281,593,25.18008963488358,53.13805392699631,-0.38980698125240304,-0.07640868975462364,-7.765079307816788,16.257168032899262,,,,,,,,,
73,2494.0,,,,,,,,,,10,281,593,25.18008963488358,53.13805392699631,0.0,-0.0017850317162545948,0.0,17.850317162522266,,,,,,,,,
74,2525.7,,,,,,,,,,10,281,593,25.18008963488358,53.13805392699631,0.0,-0.0044670596847195465,0.0,17.86823873886227,,,,,,,,,
75,2568.2,,,,,,,,,,11,280,594,25.09048077497296,53.227662786906926,0.15368302092398858,0.3729403994918041,17.664715048734692,-8.072303019303108,,,,,,,,,
76,2594.3,,,,,,,,,,11,281,594,25.18008963488358,53.227662786906926,0.0,0.44603513429068287,0.0,-8.920702685813657,,,,,,,,,
77,2626.1,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,0.44581433801404824,0.0,-8.898489780719501,,,,,,,,,
78,2660.6,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.4966732156759589,-0.45068303899134693,-10.24068485929812,-9.755044134011827,,,,,,,,,
79,2694.3,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,-0.446035134290686,0.0,-8.920702685813717,,,,,,,,,
80,2726.3,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,0.0,0.0,0.0,,,,,,,,,
81,2757.6,,,,,,,,,,10,281,593,25.18008963488358,53.13805392699631,0.0,0.4088383973643987,0.0,27.477135605264305,,,,,,,,,
82,2794.6,,,,,,,,,,10,281,593,25.18008963488358,53.13805392699631,0.0,0.4720782165799024,0.0,27.228047668278144,,,,,,,,,
83,2825.6,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.0,0.44647063668458487,0.0,8.992359248430738,,,,,,,,,
84,2857.9,,,,,,,,,,10,281,595,25.18008963488358,53.31727164681754,-0.4500639784834617,0.441111990768181,-8.974356500168714,-26.833594360921698,,,,,,,,,
85,2893.3,,,,,,,,,,10,281,595,25.18008963488358,53.31727164681754,-0.44444461339355557,0.4698401710020725,-9.0059698762625,-27.273398135914007,,,,,,,,,
86,2925.6,,,,,,,,,,10,281,595,25.18008963488358,53.31727164681754,-0.4407453364094877,0.009749727586712633,-8.814906728189753,-17.72677743038818,,,,,,,,,
87,2957.7,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,-0.4500639784834617,-0.8956519631092472,8.974356500168714,0.044737569790799014,,,,,,,,,
88,2993.4,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,-0.4471491061473966,-0.4471491061473612,8.951934057004932,8.95193405700422,,,,,,,,,
89,3026.7,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,-0.43784607917403795,-0.43784607917400326,8.872260976170956,8.872260976170253,,,,,,,,,
90,3058.0,,,,,,,,,,10,280,593,25.09048077497296,53.13805392699631,0.0,-0.005312636515267259,0.0,17.708788384226718,,,,,,,,,
91,3093.3,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.0,0.0,0.0,0.0,,,,,,,,,
92,3125.4,,,,,,,,,,11,280,594,25.09048077497296,53.227662786906926,0.0,0.4276004904895266,0.0,8.664650263212266,,,,,,,,,
93,3158.9,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.0,0.4574909325164518,0.0,-8.535278591724861,,,,,,,,,
94,3200.5,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.0,0.0,0.0,0.0,,,,,,,,,
95,3228.1,,,,,,,,,,10,280,595,25.09048077497296,53.31727164681754,0.0,-0.5163436081168655,0.0,-27.047203303258883,,,,,,,,,
96,3266.1,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.0,-0.5258355931300485,0.0,-9.81036554347107,,,,,,,,,
97,3293.8,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.4331716099982401,0.0,9.285565058911882,0.0,,,,,,,,,
98,3325.7,,,,,,,,,,11,280,593,25.09048077497296,53.13805392699631,0.0,-0.4889195270197936,0.0,27.60917217819889,,,,,,,,,
99,3357.9,,,,,,,,,,10,280,593,25.09048077497296,53.13805392699631,0.0,0.3535071530155215,0.0,28.968159577143584,,,,,,,,,
100,3393.7,,,,,,,,,,10,281,594,25.18008963488358,53.227662786906926,0.005355137819053363,0.4444804473178092,-17.85045939683357,8.898507453810028,,,,,,,,,
101,3425.9,,,,,,,,,,10,280,594,25.09048077497296,53.227662786906926,0.0,0.8974568047655436,0.0,0.06301009296545007,,,,,,,,,
102,3457.6,,,,,,,,,,10,280,595,25.09048077497296,53.31727164681754,0.0,0.4550014750582416,0.0,-26.932165153016797,,,,,,,,,
103,3494.2,,,,,,,,,,10,280,595,25.09048077497296,53.31727164681754,-0.4429130712553131,-0.011684673194889608,8.92969901724419,-17.976420299833883,,,,,,,,,
104,3525.4,,,,,,,,,,10,280,595,25.09048077497296,53.31727164681754,0.0,-0.4361770593517083,0.0,-26.869720929493127,,,,,,,,,
