frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
28,962.3,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.44916519533250143,0.0,8.965373160329376,,,,,,,,,
29,994.4,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,-0.5158334795840387,-0.23419815931649923,7.630672774911819,13.269017525014135,,,,,,,,,
30,1030.5,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,576,899,51.61470330851581,80.55836505964533,0.35673816365885835,-0.5636428195597883,-11.078824958349621,6.898932919948446,,,,,,,,,
31,1062.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.3664417131064279,0.0,-10.621498930621136,,,,,,,,,
32,1129.6,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.015792046958380917,0.0,-9.57093755053366,,,,,,,,,
33,1193.9,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,-0.2112729418693848,0.0,4.126424645886428,0.0,,,,,,,,,
34,1231.1,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.37551133479187737,0.0,10.728895279767963,,,,,,,,,
35,1268.1,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.30527730926326896,0.0,13.751230146994136,,,,,,,,,
36,1296.3,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.4547149320821734,0.0,8.88115101722996,,,,,,,,,
37,1330.0,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.4559855935656234,0.0,-9.101508853605255,,,,,,,,,
38,1362.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.4906093187425776,0.0,-9.812186374851551,,,,,,,,,
39,1396.1,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,-0.011850250540045593,0.0,-18.231154676993867,,,,,,,,,
40,1430.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,-0.44916519533250315,0.0,-8.965373160329403,,,,,,,,,
41,1462.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.0,0.0,0.0,,,,,,,,,
42,1494.6,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,-0.4573930741587413,0.0,9.184599882705637,,,,,,,,,
43,1530.1,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,-0.0026855855829085633,0.0,17.903903886047026,,,,,,,,,
44,1561.9,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,-0.44536407443117937,0.0,-8.934083739843114,,,,,,,,,
45,1594.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.44513994021429465,0.0,8.938553016351287,,,,,,,,,
46,1630.3,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.44849189625594665,-0.0017885999982162836,8.951934057004921,-17.88599998216095,,,,,,,,,
47,1662.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.43237449603286254,-0.4515500904013408,8.621625045520691,8.810733471245676,,,,,,,,,
48,1694.5,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,575,900,51.52509444860519,80.64797391955595,0.0,0.04724350230700901,0.0,-16.872679395359977,,,,,,,,,
49,1730.3,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,-0.0035987493939996333,-0.44714641518529025,-17.993746970003848,8.978843678419471,,,,,,,,,
50,1764.7,11,877,913,78.58697014161174,81.81288909839398,0.4717403948811042,0.0,9.204690631826423,0.0,10,576,899,51.61470330851581,80.55836505964533,-0.04577604903532541,0.0,-17.951391778558506,0.0,,,,,,,,,
51,1800.4,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.10915346425688144,0.0,18.041894918492595,,,,,,,,,
52,1829.9,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,-0.4514189147302113,0.0,9.001374172087965,0.0,,,,,,,,,
53,1862.1,10,878,913,78.67657900152236,81.81288909839398,0.023023243960238558,0.0,-18.41859516818918,0.0,11,575,899,51.52509444860519,80.55836505964533,-0.46583315753799964,0.4428099135777944,9.325989139899885,9.09260602829148,,,,,,,,,
54,1894.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.49365496699741696,0.0,-9.843568634046205,,,,,,,,,
55,1930.2,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.0,0.0,0.0,,,,,,,,,
56,1962.0,10,877,913,78.58697014161174,81.81288909839398,-0.45139204958085544,0.0,8.92079149369281,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.451392049580927,0.0,-8.920791493694226,,,,,,,,,
57,1994.5,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,0.0,0.0,0.0,,,,,,,,,
58,2030.0,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.0,0.4442572071783127,0.0,8.902950043653565,,,,,,,,,
59,2063.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,-0.4568533991623731,0.0,-9.028723303604227,,,,,,,,,
60,2095.0,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.0,-0.451188251117888,0.0,-8.978870669012696,,,,,,,,,
61,2130.5,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,575,900,51.52509444860519,80.64797391955595,0.0,0.4440337440216223,0.0,-8.907397071647404,,,,,,,,,
62,2162.3,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.8867026148181294,-0.4550594212588395,17.895108270799717,9.064928710335481,,,,,,,,,
63,2194.7,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.4500693860786188,0.0009023945320916008,9.028473140995379,18.04789064193106,,,,,,,,,
64,2230.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,575,900,51.52509444860519,80.64797391955595,0.0,0.0,0.0,0.0,,,,,,,,,
65,2262.7,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,577,899,51.70431216842642,80.55836505964533,0.43391423722946626,0.0,-26.91479706738667,0.0,,,,,,,,,
66,2294.3,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,576,900,51.61470330851581,80.64797391955595,0.0044939427996971,0.004493942799697481,-17.975771198805017,-17.975771198806445,,,,,,,,,
67,2330.0,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.44625569955488203,-0.4462556995549174,8.942999991079784,-8.942999991080494,,,,,,,,,
68,2362.0,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,-0.4532382195692306,0.0,9.046671049286056,0.0,,,,,,,,,
69,2394.4,11,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,0.003591548267605608,-0.4467006133550861,17.957741338023965,8.960894951957611,,,,,,,,,
70,2430.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,0.8951951925136427,-0.4467032962577674,0.017868131849583673,8.934065925155346,,,,,,,,,
71,2462.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,-0.4451488329674023,0.0,-8.885206246854352,0.0,,,,,,,,,
72,2494.1,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,0.004484954860124388,0.4460315653380286,-17.939819440480964,8.947473727944422,,,,,,,,,
73,2530.2,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,577,899,51.70431216842642,80.55836505964533,0.0017885999982182232,0.0,-17.885999982158072,0.0,,,,,,,,,
74,2562.7,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,899,51.52509444860519,80.55836505964533,-0.44403374402158813,0.451188251117885,8.90739707164668,8.978870669012636,,,,,,,,,
75,2594.3,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,11,575,900,51.52509444860519,80.64797391955595,0.003584368733904725,-0.003584368733904996,17.921843669498532,-17.921843669499953,,,,,,,,,
76,2630.4,10,877,913,78.58697014161174,81.81288909839398,0.0,0.0,0.0,0.0,10,576,899,51.61470330851581,80.55836505964533,-0.8903372321711915,0.0,0.0790971444453468,0.0,,,,,,,,,
77,2662.4,10,877,913,78.58697014161174,81.81288909839398,0.0,-0.9014957652810998,0.0,-18.084167809049095,11,575,900,51.52509444860519,80.64797391955595,-0.4507478826405499,-0.4525544855630656,-9.042083904524548,-27.108113130014605,,,,,,,,,
78,2694.1,11,877,913,78.58697014161174,81.81288909839398,0.0,-2.237979033803716,0.0,-44.84927923454353,10,576,899,51.61470330851581,80.55836505964533,-0.44580003802506396,-2.687370609300188,-26.927543203746428,-35.861447724614095,,,,,,,,,
79,2731.5,10,877,913,78.58697014161174,81.81288909839398,0.0,-4.621930765319068,0.0,-91.43285391333477,10,575,899,51.52509444860519,80.55836505964533,-0.8991394710673452,-4.621930765319068,-0.2532264994632223,-91.43285391333477,,,,,,,,,
80,2761.9,10,877,911,78.58697014161174,81.63367137857274,-0.8701867684321708,-7.437282238566241,-17.491191325269764,-113.28842461879293,11,574,898,51.43548558869457,80.46875619973471,0.41474603076963906,-8.307469006998414,26.43894648563387,-130.7796159440627,,,,,,,,,
81,2794.1,10,877,908,78.58697014161174,81.36484479884089,-1.7814741018087168,-12.488169083160933,-35.62948203617433,-160.15452175260074,10,574,894,51.43548558869457,80.11032076009224,0.43822837725209324,-13.824274659517435,44.60811150928958,-186.8766332797308,,,,,,,,,
82,2829.8,10,877,903,78.58697014161174,80.9168004992878,-3.9738859540662053,-19.618557171643694,-80.85220659341196,-213.68670674433758,10,574,889,51.43548558869457,79.66227646053915,3.0717331579861034,-21.826271590569277,81.04412434388726,-258.6045992962314,,,,,,,,,
83,2863.7,10,875,896,78.4077524217905,80.28953847991347,-8.725885365203379,-30.07349476936575,-136.844733955108,-331.43087854033416,10,576,881,51.61470330851581,78.9454055812542,9.650608122580035,-32.78868221162042,155.0121751609363,-350.1872446575498,,,,,,,,,
84,2894.5,10,873,885,78.22853470196927,79.30384102089668,-16.206096909187828,-41.76332389454389,-251.71360177615836,-423.0158928167804,10,577,868,51.70431216842642,77.78049040241618,15.328753751846788,-42.27923265326298,252.01589993681964,-379.95519926500083,,,,,,,,,
85,2930.2,10,868,869,77.78049040241618,77.87009926232679,-26.968967313975945,-57.90467012750519,-377.2171432055884,-548.9848660815911,9,582,850,52.15235646797951,76.16753092402506,23.372031836878655,-54.72582725838524,323.3442955543722,-396.76503552082175,,,,,,,,,
86,2962.2,8,858,845,76.88440180331,75.71948662447197,-34.91535112835624,-70.95200173313492,-394.921068342412,-498.5895674245218,8,595,826,53.31727164681754,74.01691828617024,28.717423125761975,-64.78136576909209,232.13127668032132,-299.4103910271543,,,,,,,,,
87,2998.5,7,839,811,75.18183346500827,72.67278538751097,-44.27214298100757,-83.70720841242485,-288.0180534511442,-383.5972709886226,7,610,796,54.661404545476806,71.3286524888517,36.05708714223845,-72.64107455834828,146.60589603225094,-203.92637583279352,,,,,,,,,
88,3030.0,7,817,774,73.21043854697467,69.3572575708181,-46.68998712777664,-91.5842055198696,-17.99367470624854,-125.95572294374699,8,626,767,56.09514630404669,68.72999555144379,36.364316897595295,-77.21805563439987,-62.977861471874895,-53.981024118749815,,,,,,,,,
89,3062.2,7,797,738,71.41826134876231,66.13133861403587,-37.63572116245946,-96.32952440391402,340.51366766034755,-8.960885991060483,9,640,737,57.34967034279534,66.04172975412526,24.194392175866817,-77.95970812223743,-322.5918956782244,35.84354396424771,,,,,,,,,
90,3094.2,6,777,702,69.62608415054997,62.90541965725364,-26.55896258045786,-99.13077981391845,658.1994620310763,61.26558025730366,8,656,708,58.78341210136522,63.44307281671735,12.757674050296261,-78.98377611290793,-633.5319794584212,71.37252934251893,,,,,,,,,
91,3129.8,7,764,665,68.46116897171194,59.58989184056078,-10.453852632658617,-95.44316019718288,744.1687146885723,48.62196187534451,9,663,678,59.41067412073954,60.75480701939881,-2.5449125541750908,-76.18247774164541,-716.7662157179109,74.73408810180531,,,,,,,,,
92,3162.2,7,774,630,69.3572575708181,56.45358174368916,2.6402517314375014,-94.09852299850976,465.0057902175914,53.5809140991454,9,649,652,58.1561500819909,58.42497666172275,-14.628807297114669,-74.12345384394396,-453.87209378140506,40.88154160162106,,,,,,,,,
93,3194.0,7,784,595,70.25334616992428,53.31727164681754,16.090295765112742,-94.09722436105052,196.49509399238107,39.6072745095882,9,635,624,56.90162604324225,55.915928584225455,-28.189380815368896,-73.48702170064668,-187.05028237855439,38.782869700792055,,,,,,,,,
94,3230.0,7,794,561,71.14943476903046,50.27057040985654,26.244249366849235,-92.50498166870717,-11.671668790210617,10.024316138142987,9,620,597,55.557493144582985,53.49648936663878,-37.80737207543763,-72.04714918428154,12.924708307479928,7.807400069130574,,,,,,,,,
95,3264.2,7,804,526,72.04552336813664,47.13426031298492,26.78915927140403,-92.86908547420047,8.502200762144343,-29.47429597543352,8,606,570,54.302969105834336,51.0770501490521,-37.93708195188036,-72.7629890047055,-3.1528994492945106,-14.205760440082177,,,,,,,,,
96,3294.2,7,813,492,72.85200310733221,44.087559076023915,26.409152479152155,-93.10208862141911,9.47010988066129,-19.74428569459003,9,593,544,53.13805392699631,48.74721979137604,-38.04668998182979,-72.51259919360487,-9.702395594717213,-19.3333186620332,,,,,,,,,
97,3331.3,7,823,457,73.74809170643839,40.9512489791523,26.383841000853547,-93.89398654283451,14.427673410236526,-37.447906940262314,8,578,516,51.79392102833704,46.23817171387874,-37.09371600827792,-72.41805799633306,1.1652436601351241,-15.130377602230734,,,,,,,,,
98,3363.0,6,834,422,74.73378916545518,37.81493888228068,26.39265832067855,-94.302263971622,-16.52853579707299,0.4625855013139619,8,564,489,50.53939698958839,43.818732496292064,-37.1233947495646,-72.43247089498075,19.62430030588869,20.896410434510212,,,,,,,,,
99,3394.2,6,843,387,75.54026890465073,34.67862878540905,26.44740233679204,-95.03385250883704,-8.705112727863588,-18.890992053768546,8,550,462,49.28487295083974,41.399293278705386,-37.65367029721344,-73.96477708400293,17.56278928704443,-9.710239145927648,,,,,,,,,
100,3430.5,6,853,351,76.43635750375691,31.45270982862682,26.964904956197742,-95.7209050340227,-2.712674310555147,0.6148728437259626,8,537,435,48.11995777200171,38.97985406111871,-36.85203677347029,-73.69505842598184,3.707321557760604,-10.61559880197821,,,,,,,,,
101,3464.7,7,863,315,77.33244610286309,28.22679087184458,26.085749597097927,-96.24742092722354,10.492966011810008,-38.71542631943698,9,523,408,46.86543373325306,36.56041484353203,-36.879852878655754,-74.26357120095341,-14.834882982214191,-56.90624929336256,,,,,,,,,
102,3494.1,7,872,280,78.13892584205865,25.09048077497296,26.420178957127813,-96.28047375352449,8.160100121973155,-6.066390222256613,9,509,379,45.610909694504414,33.96175790612411,-36.27495739861281,-74.78499843155629,10.039070544799788,-6.710608652938482,,,,,,,,,
103,3530.7,7,883,244,79.12462330107545,21.864561818190722,26.057059670032405,-96.17482767710517,-15.407990083962707,-9.675205040980394,8,496,352,44.445994515666385,31.542318688537435,-36.85203677347021,-75.51074899831235,-3.7073215577588985,-25.625729987053724,,,,,,,,,
104,3562.4,7,892,208,79.931103040271,18.638642861408485,26.321464363982226,-97.11712713607226,-5.667689309981837,20.911819178214333,9,482,324,43.191470476917736,29.03327061104014,-36.7689361689986,-76.24148298532776,17.105439986454602,16.416755242710163,,,,,,,,,
