frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
37,1266.3,10,720,975,64.51837913564475,87.36863841285228,-0.45029216162269103,0.0,8.996846386067741,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.003591548267605693,0.4467006133550497,17.95774133802389,8.960894951956861,,,,,,,,,
38,1298.7,10,720,975,64.51837913564475,87.36863841285228,-0.9051108013858059,0.0,-18.06608385999612,0.0,10,341,578,30.55662122952064,51.79392102833704,0.4525554006929388,0.4525554006929388,9.033041929998777,9.033041929998777,,,,,,,,,
39,1331.0,10,720,975,64.51837913564475,87.36863841285228,-1.3454971521391468,0.0,-9.023478628145584,0.0,10,341,579,30.55662122952064,51.88352988824766,0.005365842835709577,0.44492182215592124,17.886142785694744,-8.91626898108059,,,,,,,,,
40,1366.4,10,720,975,64.51837913564475,87.36863841285228,-0.8978825702755058,0.0,-17.939711693816275,0.0,10,342,579,30.64623008943126,51.88352988824766,0.44714910614739467,-0.001792178990393831,-8.95193405700491,-17.92178990391376,,,,,,,,,
41,1398.1,10,718,975,64.33916141582353,87.36863841285228,-0.9073543905108479,0.0,18.020941221665293,0.0,10,342,579,30.64623008943126,51.88352988824766,0.011638002581908564,0.011638002581908564,-17.90461935678008,-17.90461935678008,,,,,,,,,
42,1430.8,10,718,975,64.33916141582353,87.36863841285228,-0.9185405427260765,0.0,17.579723305762233,0.0,10,342,579,30.64623008943126,51.88352988824766,0.45927027136307474,-0.41888695529745884,-8.789861652881813,-8.394528162273728,,,,,,,,,
43,1466.3,10,718,975,64.33916141582353,87.36863841285228,-0.8969855846908147,0.0,17.95766936317946,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.4484927923454409,-0.4484927923454429,-8.97883468159042,8.978834681590442,,,,,,,,,
44,1498.8,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.446470864018019,-0.446470864018019,8.806131440197605,8.806131440197605,,,,,,,,,
45,1535.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.48724895676112334,-0.410351052222273,-9.32533888538035,8.557894728305996,,,,,,,,,
46,1566.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.03119949859794301,0.0,17.333054776635425,0.0,,,,,,,,,
47,1600.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.4315894208451352,0.4315894208451352,8.512611850988852,8.512611850988852,,,,,,,,,
48,1631.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.03199351914875373,0.0,18.81971714632652,0.0,,,,,,,,,
49,1669.7,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.41751765232295823,0.4812840549293898,-8.66219195690786,9.300174974480964,,,,,,,,,
50,1703.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.41673217896762516,-0.07625034982808618,-8.801101984532735,-18.373578271828098,,,,,,,,,
51,1730.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0045210693244807565,0.0,-18.08427729792301,0.0,,,,,,,,,
52,1766.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,-0.43983167491770325,0.033463889593178746,-9.12513848376979,-18.591049773987425,,,,,,,,,
53,1797.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.43387575905798775,-0.4867066660728946,-9.163162810094775,9.70501826665792,,,,,,,,,
54,1830.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.45295457682589274,0.4370471766082201,8.916428677675041,8.758460453070548,,,,,,,,,
55,1866.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.0,0.0,17.921771982123854,17.921771982123854,,,,,,,,,
56,1898.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.0017850317162527148,0.0,17.85031716252231,0.0,,,,,,,,,
57,1931.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,0.4605179448112002,0.4346037279306482,9.06531387423621,-8.806559836487313,,,,,,,,,
58,1966.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.4473712234896723,-0.0026963548619019003,-8.974347512330413,-17.975699079361895,,,,,,,,,
59,1998.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.4464760300839721,0.0,-8.965382130200231,0.0,,,,,,,,,
60,2030.6,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.4566884659215775,-0.44578286610770423,-9.142912230662207,-9.033087459122694,,,,,,,,,
61,2065.8,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0,-0.4505165201981135,0.0,8.992345712537212,,,,,,,,,
62,2097.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.4444742254530714,0.0,-8.925185250061663,0.0,,,,,,,,,
63,2130.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0,0.0017993692772157888,0.0,17.993692772134096,,,,,,,,,
64,2166.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.4464813918863867,0.4464813918863867,-8.911804229269212,8.911804229269212,,,,,,,,,
