frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,365,318,,,,,,,,,,,,,,,
1,119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,311,658,,,,,,,,,,,,,,,
2,226.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,513,1,,,,,,,,,,,,,,,
3,249.8,15,1090,786,74.2201043332624,53.52018532655435,,,,,14,275,803,18.725255680410235,54.67774658679789,,,,,13,196,675,13.34600041221966,45.9619912155524,,,,,,,,,,,,,,12,185,594,12.59699018500325,40.44655226968611,,,,
4,269.7,15,1090,787,74.2201043332624,53.588277165392206,,,,,14,275,803,18.725255680410235,54.67774658679789,,,,,13,196,673,13.34600041221966,45.825807537876685,,,,,,,,,,,,,,12,186,592,12.665082023841105,40.3103685920104,,,,
5,286.3,15,1090,787,74.2201043332624,53.588277165392206,,,,,14,275,803,18.725255680410235,54.67774658679789,,,,,13,196,671,13.34600041221966,45.689623860200975,,,,,,,,,,,,,,12,186,589,12.665082023841105,40.10609307549684,,,,
6,295.4,15,1090,787,74.2201043332624,53.588277165392206,0.0,-0.9828247870536205,0.0,-108.59942398382564,14,275,803,18.725255680410235,54.67774658679789,0.0,0.0,0.0,0.0,13,197,668,13.414092251057514,45.48534834368741,0.5617531763868939,-14.74431797879161,-40.85477646450138,-188.22909738372195,,,,,,,,,,12,187,587,12.73317386267896,39.96990939782113,2.668084316214291,-14.74431797879155,-13.964905409682393,-188.2290973837262
7,314.1,14,1091,786,74.28819617210024,53.52018532655435,-0.4515848319427378,-0.6683923647041871,-89.42273899856126,38.973315726191714,14,275,803,18.725255680410235,54.67774658679789,0.0,0.0,0.0,0.0,13,197,666,13.414092251057514,45.3491646660117,0.6683923647041522,-11.398609732810911,-38.97331572618968,-29.88332955099304,,,,,,,,,,12,187,585,12.73317386267896,39.83372572014541,2.908346757998103,-10.278632536163846,61.92553081858279,20.56609372140453
8,314.1,15,1090,786,74.2201043332624,53.52018532655435,0.3494596661667544,-1.3330870677066307,25.140983177464335,80.30644986184527,14,275,803,18.725255680410235,54.67774658679789,0.0,0.0,0.0,0.0,13,197,663,13.414092251057514,45.144889149498134,2.032006400040179,-14.858212535654197,-30.02448350690453,340.75980076510933,,,,,,,,,,12,188,583,12.801265701516817,39.6975420424697,3.3650934677467843,-11.842578734074424,-110.33093336874704,205.2878842189025
9,322.9,15,1090,786,74.2201043332624,53.52018532655435,0.0,-1.8844783452164657,0.0,43.02461975380057,14,275,803,18.725255680410235,54.67774658679789,0.0,0.0,0.0,0.0,13,197,661,13.414092251057514,45.008705471822424,0.1857155747078195,-13.934210715345946,13.50658725147778,247.1459892706794,,,,,,,,,,12,188,580,12.801265701516817,39.49326652595614,2.0701939199242356,-13.748495140638136,-29.51803250232166,260.6525765221565
