frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1067,759,72.65399203999172,51.68170567793225,,,,,,,,,,,,,
1,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,520,2.2470306816492283,35.40775619568481,,,,,,,,,,,,,
2,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,781,906,,,,,,,,,,,,,,,
3,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,383,1020,26.07917427489862,69.45367561461251,,,,,,,,,,,,,
4,266.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,975,555,66.38954286690903,37.79097055500975,,,,,,,,,,,,,
19,645.4,14,1087,786,74.01582881674882,53.52018532655435,-0.33944019472472936,0.33944019472472936,-6.7888038944945865,6.7888038944945865,13,271,803,18.452888325058815,54.67774658679789,-0.34079931326438956,-0.001359118539677973,6.802381502283223,13.591185396778164,,,,,,,,,,,,,,,,,,,12,240,416,16.342041321085297,28.326204956547848,-1.3577607788988466,5.786792732796268,-27.15521557797693,-47.68455855492751
20,677.6,14,1087,786,74.01582881674882,53.52018532655435,-0.34045919418929316,-0.34045919418929316,-6.809183883785862,6.809183883785862,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,8,234,486,15.933490288058165,33.092633675197725,,,,,,,,,,,,,,12,239,418,16.273949482247442,28.462388634223558,-1.7022959709463772,4.425969524460597,-6.809183883785509,-47.664287186498186
21,713.5,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,272,804,18.52098016389667,54.745838425635746,-0.002729140020976131,-0.3421672960658575,-13.645700104881085,-6.836509411905243,,,,,,,,,,,,,,,,,,,12,237,419,16.137765804571732,28.530480473061417,-1.3577526241794542,2.3787962323350382,27.23676277190479,-34.018634745952646
22,745.6,14,1086,787,73.94773697791096,53.588277165392206,-0.3392702201744474,-0.0020407185280451007,6.792196600089038,-13.604790186965134,14,271,804,18.452888325058815,54.745838425635746,0.0,-0.0020407185280451007,0.0,-13.604790186965134,,,,,,,,,,,,,,,,,,,12,236,421,16.069673965733877,28.666664150737127,-1.015769941995244,1.3550401621696913,33.981379987230476,-40.77357658731951
23,777.6,14,1086,786,73.94773697791096,53.52018532655435,-0.014657734387796868,0.0,13.32521307981579,0.0,14,271,804,18.452888325058815,54.745838425635746,0.3295057635958235,0.0,6.590115271916468,0.0,,,,,,,,,,,,,,,,,,,12,236,421,16.069673965733877,28.666664150737127,-0.3734789667592116,1.0324904939508766,33.38552396752881,-20.20529342369623
24,813.2,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,803,18.452888325058815,54.67774658679789,-0.3421672960658395,-0.0027291400209754836,6.83650941190489,13.645700104881811,,,,,,,,,,,,,,,,,,,12,237,420,16.137765804571732,28.59857231189927,0.6788763120897282,1.0210436081555676,13.618381385952418,6.781871974047527
25,845.5,15,1086,786,73.94773697791096,53.52018532655435,0.33977895603906466,-0.34114079417766024,6.802381502283577,6.815999883669534,14,271,803,18.452888325058815,54.67774658679789,0.0,-0.001361838138595577,0.0,13.61838138595311,,,,,,,,,,,,,,,,,,,12,237,420,16.137765804571732,28.59857231189927,2.040035574372877,0.6781960739394983,27.195907627746937,27.223144390518847
26,879.8,14,1087,786,74.01582881674882,53.52018532655435,0.3259716043263286,0.0,-6.659276901457166,0.0,14,272,804,18.52098016389667,54.745838425635746,-0.0292637468044958,0.0,-13.61104502534738,0.0,12,238,488,16.205857643409587,33.228817352873435,,,,,,,,,,,,,,12,238,421,16.205857643409587,28.666664150737127,3.493826017699101,1.065706053392422,42.2955911882112,20.85530437167168
27,913.3,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.34281575757296384,0.0,-6.741706146960939,10,238,488,16.205857643409587,33.228817352873435,,,,,,,,,,,,,,12,239,422,16.273949482247442,28.734755989574982,4.670998064385225,1.6819731524557209,66.14429098758406,6.423513526455048
28,945.6,14,1087,786,74.01582881674882,53.52018532655435,0.34011907511417894,0.0,-6.79558591636721,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.34011907511417894,0.0,-6.79558591636721,11,237,487,16.137765804571732,33.16072551403558,,,,,,,,,,,,,,12,242,423,16.478224998761007,28.802847828412837,6.802381502283259,2.72095260091329,67.95585916366926,13.591171832733707
29,977.7,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,804,18.452888325058815,54.745838425635746,-0.3574318544305283,0.0,6.906895737787986,0.0,12,238,488,16.205857643409587,33.228817352873435,0.0,0.0,0.0,0.0,,,,,,,,,,12,246,424,16.75059235411243,28.870939667250692,8.615847929201884,3.3108928775306774,62.34224152890381,25.011637898772726
30,1015.0,14,1087,786,74.01582881674882,53.52018532655435,-0.35170118242759796,0.0,-6.916444098871147,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,488,16.205857643409587,33.228817352873435,0.0,0.0,0.0,0.0,,,,,,,,,,12,251,425,17.091051548301706,28.939031506088547,11.33669149610975,4.153052308130866,64.94112556550391,42.171946762141694
31,1045.7,14,1087,786,74.01582881674882,53.52018532655435,0.0,-0.34165344534336023,0.0,-6.826242664203001,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,257,428,17.49960258132884,29.143307022602112,13.635465752853149,4.4312707691699185,68.56930068787696,20.58101934122488
32,1081.2,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,11,238,488,16.205857643409587,33.228817352873435,-1.3548009745943617,-0.6774004872971765,-26.179728977668827,-13.089864488834328,,,,,,,,,,12,264,431,17.976245453193826,29.34758253911568,15.34687014520808,5.328460151800245,67.7258206161435,13.97516933348945
