frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,144.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1076,757,,,,,,,,,,,,,,,
1,144.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1076,757,,,,,,,,,,,,,,,
2,239.3,7,775,22,52.77117509933794,1.4980204544328188,,,,,,,,,,,,,,,,,,,,,,,44,75,488,,,,,,,,,,,,,,,
3,260.7,12,1097,785,74.69674720512738,53.452093487716496,,,,,14,286,803,19.474265907626645,54.67774658679789,,,,,,,,,,,,,,,,,,,,,,,12,159,673,10.826602375219009,45.825807537876685,,,,
4,281.8,13,1097,786,74.69674720512738,53.52018532655435,,,,,14,286,803,19.474265907626645,54.67774658679789,,,,,13,201,732,13.686459606408937,49.84322602931016,,,,,,,,,,,,,,12,160,672,10.894694214056864,45.75771569903883,,,,
5,290.5,13,1097,786,74.69674720512738,53.52018532655435,166.27956369431308,394.52666665358754,-10232.58853503465,-24278.56410175923,14,286,804,19.474265907626645,54.745838425635746,,,,,13,201,730,13.686459606408937,49.70704235163445,,,,,,,,,,,,,,13,160,671,10.894694214056864,45.689623860200975,,,,
6,303.9,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.6510391193232591,0.0,-42.83152100810911,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,201,728,13.686459606408937,49.57085867395873,,,,,,,,,,,,,,12,160,669,10.894694214056864,45.553440182525264,0.651039119323293,-10.492370072639643,-42.83152100811134,-193.8689898261876
7,313.1,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,201,725,13.686459606408937,49.36658315744517,0.0,-12.849064031850888,0.0,152.02190012770606,,,,,,,,,,13,160,667,10.894694214056864,45.417256504849554,1.0090402123043123,-11.62842910977531,64.4754129267931,-47.996074159557146
8,323.0,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,-1.3178294063807554,0.0,47.83409823523611,13,201,724,13.686459606408937,49.29849131860731,0.458482452458852,-10.657871153037371,28.214304766698582,117.71876081121519,,,,,,,,,,13,160,665,10.894694214056864,45.281072827173844,0.458482452458864,-10.657871153037233,28.214304766699318,117.71876081121019
9,334.3,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,201,723,13.686459606408937,49.23039947976946,0.2353879140535999,-9.757564624753048,15.486046977210504,94.8520377354112,,,,,,,,,,12,160,663,10.894694214056864,45.144889149498134,0.2353879140536061,-11.379534470028716,15.486046977210908,135.5029110505909
10,346.0,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,201,720,13.686459606408937,49.02612396325589,0.16768175187391507,-8.966076081491572,10.193419566803355,84.02599959018572,,,,,,,,,,13,161,661,10.962786052894721,45.008705471822424,1.5584607636748562,-10.692218597040213,-31.075987311562432,104.90856733494289
11,378.1,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,202,718,13.754551445246792,48.88994028558018,0.797332982536356,-6.7128435239687825,-15.914829990745632,25.47643443628338,,,,,,,,,,12,161,659,10.962786052894721,44.872521794146714,1.0384386861302077,-6.712843523968807,-7.163261802222246,25.476434436282464
12,414.1,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,202,716,13.754551445246792,48.75375660790447,0.4749931949006597,-5.735122574666516,-9.48090209382555,5.96104622665722,,,,,,,,,,13,161,656,10.962786052894721,44.668246277633145,1.0775357474911404,-5.1325800220760485,5.620415013704733,21.062363334187747
13,446.3,13,1097,786,74.69674720512738,53.52018532655435,-0.34199390462269963,0.0,-6.819419832955126,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,202,713,13.754551445246792,48.5494810913909,0.680586598107342,-4.764106186751429,0.033995113823304446,-0.23796579676312593,,,,,,,,,,12,161,653,10.962786052894721,44.46397076111958,0.6839878092453635,-4.4187110709907085,13.638839665909542,20.18629858827752
14,478.3,13,1097,786,74.69674720512738,53.52018532655435,-0.3407993132644075,0.0,-6.802381502283584,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,202,710,13.754551445246792,48.34520557487734,0.3407993132643897,-4.760317437384068,6.80238150228323,13.496142142253824,,,,,,,,,,12,162,651,11.030877891732576,44.327787083443866,0.6802395079891015,-4.41951812411966,0.013577607788990764,20.298523644538825
15,514.3,13,1097,786,74.69674720512738,53.52018532655435,0.0,0.0,0.0,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,202,708,13.754551445246792,48.20902189720163,0.3433694386581418,-4.768925589343697,6.853681410342156,13.32432274186212,,,,,,,,,,13,163,650,11.098969730570431,44.259695244606014,0.6771772393487024,-4.091748349994958,-13.611602800978945,-0.28728005911611004
16,546.1,13,1096,786,74.62865536628952,53.52018532655435,-0.019266023051925076,0.0,13.286912449603912,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,203,706,13.822643284084647,48.07283821952591,0.346026960026112,-4.055993405053726,-6.738597079379013,14.42860270453275,,,,,,,,,,13,163,648,11.098969730570431,44.123511566930304,1.018814857026412,-3.363939485001535,-6.92887878853382,0.9514085457740438
17,578.3,13,1096,786,74.62865536628952,53.52018532655435,-0.34062933871412565,0.0,6.805780993289222,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,203,704,13.822643284084647,47.9366545418502,0.3406293387141079,-3.403572434540199,-6.805780993288867,13.638757914623572,,,,,,,,,,13,163,646,11.098969730570431,43.987327889254594,0.6805784392779869,-3.0629430958260375,-0.006798982011282193,6.83297692133364
18,613.8,13,1097,786,74.69674720512738,53.52018532655435,-0.33909667308477753,0.0,-6.8160135293422615,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,203,702,13.822643284084647,47.80047086417449,0.3431986116791016,-3.415578362413685,-6.857115118463566,13.878636593414491,,,,,,,,,,12,163,644,11.098969730570431,43.851144211578884,0.0,-3.7546750354984266,0.0,7.062623064071521
19,648.8,13,1097,786,74.69674720512738,53.52018532655435,0.323067660951368,0.0,-6.620238953921474,0.0,14,286,803,19.474265907626645,54.67774658679789,-0.35771301289089474,0.0,-6.966173571390361,0.0,13,203,701,13.822643284084647,47.73237902533664,0.3577130128909041,-3.4039033692112315,6.966173571390543,-1.7296730873468735,,,,,,,,,,13,164,643,11.167061569408286,43.783052372741025,0.32306766095135114,-3.4039033692112652,-6.620238953921128,-1.7296730873461823
20,678.4,13,1096,786,74.62865536628952,53.52018532655435,0.337585501820648,0.0,6.744965071341617,0.0,14,286,803,19.474265907626645,54.67774658679789,-0.3375855018206304,0.0,-6.744965071341265,0.0,13,203,700,13.822643284084647,47.66428718649878,0.3375855018206392,-3.051793137662596,6.744965071341441,-6.610200534451686,,,,,,,,,,13,164,642,11.167061569408286,43.714960533903174,0.34096640713985665,-3.389378639483244,-6.778656205563748,-13.3551656057933
21,713.9,13,1096,786,74.62865536628952,53.52018532655435,-0.0006788803894495232,0.0,13.577607788989173,0.0,14,286,803,19.474265907626645,54.67774658679789,0.0,0.0,0.0,0.0,13,203,698,13.822643284084647,47.52810350882307,0.3396099995550321,-3.059205517553025,6.785414576524117,-6.75830003276196,,,,,,,,,,13,163,639,11.098969730570431,43.510685017389605,0.6792199991100466,-3.0598843979424752,13.57082915304788,6.81930775622722
