frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,139.6,10,661,61,45.008705471822424,4.153602169109179,,,,,,,,,,,,,,,,,,,,,,,29,749,752,,,,,,,,,,,,,,,
1,139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,366,317,,,,,,,,,,,,,,,
2,243.1,9,1009,638,68.7046653873961,43.442593178551746,,,,,,,,,,,,,,,,,,,,,,,21,278,732,,,,,,,,,,,,,,,
3,263.2,15,1090,787,74.2201043332624,53.588277165392206,67.97276718548518,114.05873103307458,-2724.3594062318693,-4626.184246158269,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,164,743,11.167061569408286,50.59223625652657,,,,
4,284.0,15,1089,786,74.15201249442454,53.52018532655435,,,,,,,,,,,,,,13,187,805,12.73317386267896,54.813930264473605,,,,,,,,,,,,,,12,164,743,11.167061569408286,50.59223625652657,,,,
5,295.1,15,1090,786,74.2201043332624,53.52018532655435,34.68693164277593,68.04844291811251,-2745.353920445222,-4836.592541612975,,,,,,,,,,13,187,804,12.73317386267896,54.745838425635746,,,,,,,,,,,,,,13,165,743,11.235153408246141,50.59223625652657,,,,
6,313.1,15,1090,786,74.2201043332624,53.52018532655435,0.0,-0.387638522091413,0.0,39.15540627185999,,,,,,,,,,13,186,804,12.665082023841105,54.745838425635746,,,,,,,,,,,,,,13,165,743,11.235153408246141,50.59223625652657,-2.0744158509133896,0.0,-137.83494026002552,0.0
7,313.1,15,1089,786,74.15201249442454,53.52018532655435,0.852825795672625,0.0,58.6134567472594,0.0,,,,,,,,,,13,187,804,12.73317386267896,54.745838425635746,0.0,-1.2907448574838023,0.0,72.10865125607845,,,,,,,,,,12,164,743,11.167061569408286,50.59223625652657,0.0,0.0,0.0,0.0
8,322.2,15,1089,787,74.15201249442454,53.588277165392206,-1.2632224409474466,1.2632224409474466,92.20601758740474,-92.20601758740474,,,,,,,,,,13,187,805,12.73317386267896,54.813930264473605,0.0,1.6781551699692956,0.0,-61.58367596217599,,,,,,,,,,12,164,743,11.167061569408286,50.59223625652657,-1.2632224409473807,0.0,92.20601758739994,0.0
9,332.9,15,1090,786,74.2201043332624,53.52018532655435,-0.18649234149537608,0.18649234149537608,-18.837610252058234,18.837610252058234,,,,,,,,,,13,187,804,12.73317386267896,54.745838425635746,2.7259782114472713,0.18649234149537608,-72.0205604081181,18.837610252058234,,,,,,,,,,12,164,743,11.167061569408286,50.59223625652657,-2.7259782114472713,0.0,72.0205604081181,0.0
