frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
13,445.9,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,14,271,805,18.452888325058815,54.813930264473605,0.0,-0.3616003454188317,0.0,20.781629047059255,13,184,753,12.528898346165395,51.27315464490512,0.268376668161004,-2.508613690706929,8.207237558440493,-44.87627142046337,,,,,,,,,,13,167,666,11.371337085921853,45.3491646660117,0.268376668161004,-2.870214036125761,8.207237558440493,-24.094642373404113
14,478.2,15,1088,786,74.08392065558668,53.52018532655435,0.3191126559776368,0.0,7.236114648018976,0.0,14,271,806,18.452888325058815,54.882022103311456,0.0,-0.3191126559776035,0.0,-7.236114648018222,14,184,751,12.528898346165395,51.13697096722941,0.3191126559776202,-4.193743571634705,7.236114648018599,-25.072070707873944,,,,,,,,,,13,168,665,11.439428924759708,45.281072827173844,0.729323236931056,-3.464420334703687,-0.9680969710501134,-26.040167678924007
15,513.8,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,14,271,806,18.452888325058815,54.882022103311456,0.0,-0.33927022017441194,0.0,-6.792196600088329,14,185,749,12.59699018500325,51.0007872895537,0.3413109387024747,-3.740135296030924,-6.812593586875741,-20.295001853118176,,,,,,,,,,13,168,662,11.439428924759708,45.076797310660275,0.6805811588769044,-3.4029057943845222,-0.0203969867870574,0.10198493393600323
16,546.1,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,14,271,806,18.452888325058815,54.882022103311456,0.0,0.09956064259989751,0.0,-11.576818906964863,14,185,746,12.59699018500325,50.79651177304013,0.09956064259990269,-3.6347668095173207,-11.576818906965467,22.39816525658331,,,,,,,,,,13,168,660,11.439428924759708,44.940613632984565,0.6337137901122631,-3.268129593161257,-0.9150794356608697,16.15221608527047
17,578.2,15,1089,786,74.15201249442454,53.52018532655435,0.341815605321521,0.0,-6.7820556611412925,0.0,14,271,805,18.452888325058815,54.813930264473605,0.0,-0.0054041141934795854,0.0,13.510285483700697,14,185,743,12.59699018500325,50.59223625652657,0.3418156053215032,-2.3981133514440196,-6.782055661140939,60.98467511168762,,,,,,,,,,12,169,658,11.507520763597563,44.804429955308855,0.3418156053215032,-2.3927092372505396,-6.782055661140939,47.47438962798692
18,614.0,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,14,271,805,18.452888325058815,54.813930264473605,0.0,0.004093730541197899,0.0,13.645768470659378,14,185,742,12.59699018500325,50.52414441768871,0.0,-1.6856089171946915,0.0,61.30351240873157,,,,,,,,,,13,169,657,11.507520763597563,44.736338116471,-0.004093730541198117,-1.350943372080458,-13.645768470660093,40.85534884458821
19,663.5,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,14,271,805,18.452888325058815,54.813930264473605,0.0,0.2473627195150281,0.0,14.094741852708145,13,184,742,12.528898346165395,50.52414441768871,0.24736271951504096,0.016669484881186282,14.09474185270888,39.80688234816128,,,,,,,,,,12,169,656,11.507520763597563,44.668246277633145,0.23902797707444784,0.016669484881186282,-5.808699321371761,39.80688234816128
20,679.0,15,1089,786,74.15201249442454,53.52018532655435,-0.34699635771408516,0.0,-6.884848367342962,0.0,14,271,806,18.452888325058815,54.882022103311456,0.0,-0.01228207771245485,0.0,-13.646753013839094,14,185,744,12.59699018500325,50.66032809536442,0.0,-0.01228207771245485,0.0,-13.646753013839094,,,,,,,,,,12,169,658,11.507520763597563,44.804429955308855,0.0,-0.6939927154281341,0.0,-13.769696734685207
21,713.6,15,1089,786,74.15201249442454,53.52018532655435,-0.9735611650455107,0.0,-19.549420984849608,0.0,14,271,806,18.452888325058815,54.882022103311456,-0.3245203883484866,-0.3013119935732356,-6.516473661616197,-19.778413533198208,14,185,744,12.59699018500325,50.66032809536442,-0.3245203883484866,-0.2781035987979315,-6.516473661616197,-33.040353404780575,,,,,,,,,,13,168,658,11.439428924759708,44.804429955308855,0.30131199357321753,-0.3013119935732356,19.778413533198556,-19.778413533198208
22,745.8,15,1089,786,74.15201249442454,53.52018532655435,-1.2182690269222216,0.0,-29.605565660321318,0.0,14,271,806,18.452888325058815,54.882022103311456,-0.3045672567305554,-0.15406315488566408,-7.4013914150803295,-23.849927135835543,14,185,744,12.59699018500325,50.66032809536442,0.15050410184491508,-0.3081263097712806,-16.448535720755686,-47.69985427167203,,,,,,,,,,13,169,658,11.507520763597563,44.804429955308855,0.0,-0.3081263097712806,0.0,-47.69985427167203
23,778.0,15,1088,786,74.08392065558668,53.52018532655435,-1.6969009303028577,0.0,-20.385951078894866,0.0,14,271,805,18.452888325058815,54.813930264473605,-0.6754655392976746,-0.6837026213563273,-13.645768470660093,0.08270162709419576,14,185,743,12.59699018500325,50.59223625652657,-0.3377327696488373,-1.6969009303028568,-6.822884235330046,-20.385951078896298,,,,,,,,,,13,169,656,11.507520763597563,44.668246277633145,0.3377327696488373,-1.3674052427126555,6.822884235330046,0.16540325418982424
24,816.7,15,1086,786,73.94773697791096,53.52018532655435,-1.9096219516397341,0.0,1.3911128064941802,0.0,14,270,804,18.38479648622096,54.745838425635746,-0.9299332417970659,-0.9796887098426448,-5.227713602177772,6.618826408670395,14,184,741,12.528898346165395,50.45605257885086,-0.6365406505465651,-1.6162293603892073,0.46370426883097265,7.082530677500747,,,,,,,,,,13,170,656,11.575612602435418,44.668246277633145,0.6862961185921286,-1.566473892343616,-12.310244279679436,-4.764009333346501
25,846.4,15,1085,786,73.87964513907312,53.52018532655435,-2.374957763365692,0.0,6.609765731027668,0.0,14,270,804,18.38479648622096,54.745838425635746,-1.3632165349404217,-1.0164839718830567,-13.645313917123767,6.704384054376445,13,184,740,12.528898346165395,50.387960740013,-1.0212267153408698,-2.032967943766078,-6.846311539399076,13.4087681087536,,,,,,,,,,13,169,654,11.507520763597563,44.532062599957435,0.3419898195995609,-1.6909781241664992,6.799002377724865,20.20777048647882
26,878.2,15,1084,786,73.81155330023526,53.52018532655435,-2.0380029821364056,0.33876469453956054,13.577526890600511,6.761770350091027,14,269,804,18.316704647383105,54.745838425635746,-1.3577661856077279,-0.6788830928038994,0.026993095209933583,0.01349654760496851,14,184,739,12.528898346165395,50.31986890117514,-1.0176477873434158,-1.699238287596845,-6.748273802485885,20.33929724069295,,,,,,,,,,13,170,654,11.575612602435418,44.532062599957435,0.3401183982643211,-1.0190014910681673,-6.775266897695642,6.788763445300961
27,928.2,15,1083,786,73.7434614613974,53.52018532655435,-1.24302397647945,0.44109028298261266,10.565801546156646,7.911933327042379,14,268,803,18.24861280854525,54.67774658679789,-0.9757127453138238,-0.26731123116563105,4.406556588424265,6.159244957733437,13,183,739,12.46080650732754,50.31986890117514,-0.7084015141482183,-0.9757127453138288,-1.7526883693090567,4.40655658842532,,,,,,,,,,13,170,653,11.575612602435418,44.46397076111958,0.0,-0.8019336934968374,0.0,18.477734873199026
28,946.3,15,1082,786,73.67536962255954,53.52018532655435,-1.0208625389676484,0.34234052500236856,20.49924777043468,6.853664164211583,14,267,803,18.180520969707395,54.67774658679789,-1.0208625389675952,-0.6826280379915489,20.49924777043361,-0.02058157406597588,14,182,738,12.392714668489683,50.25177706233729,-0.6805750259784056,-1.0229155509807653,13.66616518028925,6.812501016077489,,,,,,,,,,13,170,653,11.575612602435418,44.46397076111958,0.3402875129891984,-0.34028751298918064,-6.833082590144536,6.833082590144179
29,978.6,15,1082,787,73.67536962255954,53.588277165392206,-0.6778676460512932,0.3389338230256466,13.516802513485397,-6.758401256742698,14,267,803,18.180520969707395,54.67774658679789,-0.6778676460512578,-0.3389338230256466,13.516802513484691,6.758401256742698,13,182,738,12.392714668489683,50.25177706233729,-0.6778676460512666,-1.0181538231468856,13.516802513484869,-6.77187763013599,,,,,,,,,,13,170,653,11.575612602435418,44.46397076111958,0.0,-1.0181538231469214,0.0,-6.771877630136697
30,1015.0,15,1082,787,73.67536962255954,53.588277165392206,-0.41759405770675473,0.41759405770675473,8.453321006209615,-8.453321006209615,14,267,803,18.180520969707395,54.67774658679789,-0.4175940577067329,-0.3223145205355164,8.453321006209173,-7.426601855657064,14,182,738,12.392714668489683,50.25177706233729,-0.41759405770674385,-1.706852139848844,8.453321006209393,-21.253086416421077,,,,,,,,,,13,170,653,11.575612602435418,44.46397076111958,0.0,-1.2892580821421664,0.0,-29.70640742263058
31,1045.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.343023491436341,0.0,-6.83994997879045,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3430234914363052,0.0,6.839949978789738,14,182,737,12.392714668489683,50.18368522349943,0.0,-2.372536896668481,0.0,-33.91333125077054,,,,,,,,,,12,170,653,11.575612602435418,44.46397076111958,0.3382522342053567,-2.0295134052321755,6.792213538260165,-40.7532812295617
32,1078.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,-0.30921548227398327,0.0,-6.165812208853101,14,267,803,18.180520969707395,54.67774658679789,0.0,-0.30921548227395096,0.0,-6.165812208852457,14,182,736,12.392714668489683,50.11559338466158,0.30921548227397516,-2.5551642172574183,6.16581220885294,-23.876385462795835,,,,,,,,,,12,170,651,11.575612602435418,44.327787083443866,0.3092154822739671,-2.555164217257455,6.165812208852779,-23.876385462795152
33,1113.8,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3473621520149576,0.0,6.919564781174449,14,182,734,12.392714668489683,49.97940970698587,0.33637906592406713,-3.407723003604288,6.809292832470997,-13.177497870126393,,,,,,,,,,12,170,649,11.575612602435418,44.191603405768156,0.3363790659240583,-3.4077230036042896,6.8092928324708195,-13.177497870124961
34,1146.2,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.34199390462266416,0.0,6.819419832954423,13,182,731,12.392714668489683,49.7751341904723,0.34199390462269097,-3.7415256840213904,6.8194198329549565,6.6154491500146,,,,,,,,,,12,171,647,11.643704441273274,44.055419728092446,0.3385926934846604,-3.74152568402139,-6.785424719131474,6.61544915001602
35,1185.6,15,1082,786,73.67536962255954,53.52018532655435,0.0,0.10036163419128134,0.0,13.842984026383846,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.29581948801114316,0.0,6.416908633647354,13,183,730,12.46080650732754,49.70704235163445,0.29581948801116636,-3.755822539079146,-6.416908633647857,1.3710748382085787,,,,,,,,,,12,171,645,11.643704441273274,43.919236050416735,0.6920006102136036,-3.3596414168766904,1.009166759087938,8.797150230944403
36,1214.2,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.0,0.0,0.0,13,183,728,12.46080650732754,49.57085867395873,0.6802503701729055,-3.0550105835185053,0.040733148581556675,20.20364169653639,,,,,,,,,,12,171,643,11.643704441273274,43.783052372741025,0.6802503701729057,-3.0550105835185057,0.04073314858191123,20.203641696534973
37,1246.0,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,0.0013645659085745347,0.0,-13.645659085741794,14,183,726,12.46080650732754,49.43467499628302,0.34148296010367535,-2.3876515889085335,-6.829659202073506,20.516296243028638,,,,,,,,,,12,171,642,11.643704441273274,43.714960533903174,0.3401183941951007,-2.7277699831036077,6.815999883669355,13.700296359358394
38,1277.8,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.3842472413150765,0.0,-7.684944826301528,14,267,802,18.180520969707395,54.609654747960036,0.0,0.32664243188605163,0.0,7.085519129849272,14,183,725,12.46080650732754,49.36658315744517,0.0,-3.227805934119577,0.0,10.082647612107463,,,,,,,,,,12,172,641,11.71179628011113,43.646868695065315,0.38424724131506643,-2.5169162609184483,-7.684944826301328,9.483221915655214
39,1314.0,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.3391000756495796,0.0,6.795592698388372,14,184,725,12.528898346165395,49.36658315744517,0.3418237600978498,-3.0600717341911157,-6.8228295428712515,-20.30506756171896,,,,,,,,,,12,172,640,11.71179628011113,43.57877685622746,0.34182376009785875,-2.720971658541536,-6.82282954287143,-13.509474863329162
40,1346.0,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.0,0.0,13.618367767570302,14,183,724,12.46080650732754,49.29849131860731,0.3404591941892754,-3.0641327477034963,6.809183883785507,-34.045919418927895,,,,,,,,,,12,172,639,11.71179628011113,43.510685017389605,0.3404591941892842,-3.0641327477034963,-6.809183883785685,-20.42755165135617
41,1377.8,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,0.020473782773748596,0.0,-13.208892112095329,14,183,721,12.46080650732754,49.09421580209375,0.3251819820801579,-3.6588969339767523,6.503639641603157,-18.704467609250987,,,,,,,,,,12,172,638,11.71179628011113,43.442593178551746,0.3251819820801579,-3.638423151203004,6.503639641603157,-31.913359721346314
42,1414.2,15,1082,787,73.67536962255954,53.588277165392206,-0.3418237600977963,0.0,-6.822829542870184,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,-0.0027236844482523446,0.0,-13.618422241259267,13,184,719,12.528898346165395,48.95803212441804,0.0,-4.42736677458255,0.0,-6.986250609766758,,,,,,,,,,12,172,635,11.71179628011113,43.238317662038185,0.6836475201956996,-4.0882666989329355,13.645659085742503,-13.781843308155844
43,1446.0,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,0.005404114193479912,0.0,-13.510285483700704,13,184,717,12.528898346165395,48.82184844674232,0.34181560532150346,-4.747589675146687,-6.782055661140944,0.3767808700640663,,,,,,,,,,12,172,633,11.71179628011113,43.102133984362474,0.6728229822560465,-4.405774069825202,13.456459645120928,-6.405274791077931
44,1480.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.03437007641412649,0.0,13.478461338872789,14,184,714,12.528898346165395,48.61757293022876,0.678065465268136,-4.390240486035837,0.34182075001619355,4.5173957943318275,,,,,,,,,,12,173,630,11.779888118948985,42.897858467848906,0.678065465268136,-4.35587040962171,0.34182075001619355,17.995857133204616
45,1514.0,15,1081,787,73.6072777837217,53.588277165392206,-0.0013645659085743716,0.0,13.64565908574037,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.0013645659085745347,0.0,13.645659085741794,14,184,712,12.528898346165395,48.48138925255305,0.0,-4.090972691701159,0.0,13.727614996167404,,,,,,,,,,12,174,628,11.84797995778684,42.761674790173196,0.6829659202073329,-3.75085429750605,-13.659318404146656,20.54361487983694
46,1546.8,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3347142800015941,0.0,6.76190464649685,14,184,710,12.528898346165395,48.34520557487734,0.34699635771406706,-4.077981748581617,6.884848367342603,12.909090688766693,,,,,,,,,,12,174,626,11.84797995778684,42.625491112497485,1.0164249177172902,-3.7309853908675663,-6.638960925651801,19.793939056110357
47,1578.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,0.008405016314743361,0.0,-14.008360524574483,14,185,708,12.59699018500325,48.20902189720163,0.3495213816241264,-3.461593750982324,-7.046802048873529,14.434578390433705,,,,,,,,,,12,174,625,11.84797995778684,42.55739927365963,0.690637746933509,-3.453188734667545,-0.08524357317184453,0.42621786585995197
48,1614.0,15,1082,787,73.67536962255954,53.588277165392206,0.34045919418922205,0.0,-6.80918388378444,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,0.0,0.0,-13.618367767570302,14,184,707,12.528898346165395,48.14093005836377,0.3404591941892754,-3.4045919418927895,6.809183883785507,0.0,,,,,,,,,,12,174,624,11.84797995778684,42.489307434821775,0.6809183883785508,-2.723673553514203,13.618367767571014,0.0
49,1645.8,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.33823996420191005,0.0,6.833130589937576,14,185,705,12.59699018500325,48.00474638068806,0.34579816587113216,-3.4201906503653348,-6.909054263159474,0.37961836610771255,,,,,,,,,,12,175,622,11.916071796624696,42.353123757146065,0.6840381300730597,-2.7361525202922743,-0.07592367322154181,0.3036946928854533
50,1678.1,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3447546790616433,0.0,6.888205375856999,14,185,704,12.59699018500325,47.9366545418502,0.0,-3.0719345341756497,0.0,-6.578545793524926,,,,,,,,,,12,175,620,11.916071796624696,42.216940079470355,0.6833378426474586,-3.078106049651513,-0.06193191646627169,7.13593304172137
51,1714.0,15,1082,787,73.67536962255954,53.588277165392206,0.34097047942318787,-0.34097047942318787,6.819409588463756,-6.819409588463756,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3402888794347859,0.0,6.812590178874586,14,185,702,12.59699018500325,47.80047086417449,0.6812593588579737,-4.0882377531362435,0.006819409588457596,-13.672916224869091,,,,,,,,,,13,176,620,11.98416363546255,42.216940079470355,1.0215482382927863,-3.4069783942782705,-6.805770769286307,-13.666096815281342
52,1745.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,-0.3406293387141256,0.0,-6.805780993289213,14,267,803,18.180520969707395,54.67774658679789,0.0,-0.0006802381502291524,0.0,-13.604763004565719,14,185,700,12.59699018500325,47.66428718649878,0.34062933871410783,-4.084150873818183,6.805780993288859,-13.645556896634153,,,,,,,,,,12,176,618,11.98416363546255,42.08075640179464,0.6805784392779953,-3.7442017732542867,0.0067989820114640505,-20.444538907910655
53,1778.2,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.34165344534336045,0.0,6.826242664202996,14,185,699,12.59699018500325,47.59619534766093,0.34165344534337827,-4.772924214513277,6.8262426642033525,-27.407262005428617,,,,,,,,,,12,176,616,11.98416363546255,41.94457272411893,0.6812620866279616,-3.750008682541963,0.020458269723077342,-20.560561071500587
54,1813.9,15,1083,786,73.7434614613974,53.52018532655435,-1.5224458131040257e-15,1.5224458131040257e-15,-13.645645412751822,13.645645412751822,14,267,802,18.180520969707395,54.609654747960036,0.0,0.0,0.0,0.0,14,186,695,12.665082023841105,47.3238279923095,0.34079999418345813,-4.430399924384982,-6.822822706375548,6.8228227063758125,,,,,,,,,,12,177,614,12.052255474300408,41.80838904644322,0.34079999418346707,-4.43039992438502,-6.822822706375726,-6.822822706375304
55,1845.9,15,1082,786,73.67536962255954,53.52018532655435,0.0,-0.002036645229447072,0.0,13.57763486298278,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.3409691180946833,0.0,6.798985405676638,14,186,693,12.665082023841105,47.18764431463379,0.6799015909599552,-4.42037866385445,-0.020335948371911747,6.921001095908814,,,,,,,,,,12,177,611,12.052255474300408,41.604113529929656,0.6799015909599642,-4.42037866385445,-0.020335948372089623,6.921001095907404
56,1878.0,15,1082,787,73.67536962255954,53.588277165392206,0.0,-0.34011839419510953,0.0,-6.815999883669534,14,267,803,18.180520969707395,54.67774658679789,0.0,0.0013645659085745347,0.0,-13.645659085741794,14,186,690,12.665082023841105,46.98336879812023,0.6816013542987583,-4.773938611908493,-0.01365931840414982,27.386933400314057,,,,,,,,,,12,177,609,12.052255474300408,41.467929852253945,0.6816013542987671,-4.090972691701124,-0.013659318404328163,13.727614996166695
57,1913.8,15,1082,787,73.67536962255954,53.588277165392206,-1.5224458131040257e-15,0.34079999418347745,13.645645412751822,-6.822822706375919,14,267,802,18.180520969707395,54.609654747960036,0.0,0.0,0.0,0.0,14,186,689,12.665082023841105,46.91527695928237,0.34079999418345813,-3.7487999360180666,6.822822706375548,6.822822706375283,,,,,,,,,,12,177,607,12.052255474300408,41.33174617457823,0.34079999418345813,-4.0895999302015085,6.822822706375548,13.645645412751916
58,1946.2,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.3483388361692429,0.0,-6.591084884943099,14,267,802,18.180520969707395,54.609654747960036,0.0,0.31365613595156205,0.0,6.254359640110911,14,187,687,12.73317386267896,46.77909328160666,0.3483388361692247,-3.6583136967732566,-6.591084884942755,8.274711109100013,,,,,,,,,,12,178,605,12.120347313138263,41.19556249690252,0.3483388361692247,-3.344657560821698,-6.591084884942755,14.529070749212272
59,1978.0,15,1082,786,73.67536962255954,53.52018532655435,0.0,-0.0020366452294485766,0.0,13.577634862982753,14,267,802,18.180520969707395,54.609654747960036,0.0,-0.002036645229448307,0.0,13.577634862981334,14,187,685,12.73317386267896,46.64290960393095,0.6799015909599633,-3.7384404276650427,-0.020335948371750213,-6.67696971544507,,,,,,,,,,12,178,604,12.120347313138263,41.12747065806467,0.6799015909599544,-3.7384404276650427,-0.020335948371927225,-6.67696971544507
60,2013.7,15,1083,787,73.7434614613974,53.588277165392206,-0.3360444228170761,0.0,-20.37326148516572,0.0,14,267,802,18.180520969707395,54.609654747960036,0.0,0.0,0.0,0.0,14,187,684,12.73317386267896,46.574817765093094,0.6802435812877075,-4.078743242508378,-0.027155296881075312,-13.428294307782908,,,,,,,,,,12,178,602,12.120347313138263,40.991286980388956,1.019006249322641,-4.078743242508378,6.754880099213689,-13.428294307784332
61,2051.9,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.0,0.0,0.0,14,267,803,18.180520969707395,54.67774658679789,0.0,-0.08018222130103918,0.0,-13.70636261556221,14,187,682,12.73317386267896,46.438634087417384,0.7668212281359675,-4.583426876378523,14.509389368703259,-25.779217818754987,,,,,,,,,,12,178,601,12.120347313138263,40.9231951415511,0.7668212281359574,-4.280198483611572,14.509389368703069,-32.23088574996672
62,2078.3,15,1082,787,73.67536962255954,53.588277165392206,0.0,0.3401163757966072,0.0,-6.75504222038943,14,267,803,18.180520969707395,54.67774658679789,0.0,0.34011637579657167,0.0,-6.755042220388725,13,188,679,12.801265701516817,46.23435857090382,0.6775361011735314,-4.7400560577950355,-0.026832342484318664,-13.295425700905714,,,,,,,,,,12,179,598,12.188439151976118,40.718919625037536,1.0149558265504557,-4.402636332418085,6.701377535420792,-6.567215823000427
