frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,269,709,,,,,,,,,,,,,,,
1,129.0,7,771,18,52.49880774398652,1.2256530990813972,,,,,,,,,,,,,,,,,,,,,,,41,275,713,,,,,,,,,,,,,,,
2,232.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,271,712,,,,,,,,,,,,,,,
3,253.5,14,1089,786,74.15201249442454,53.52018532655435,,,,,,,,,,,,,,9,180,802,12.256530990813973,54.609654747960036,,,,,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,,,,
4,271.0,15,1090,786,74.2201043332624,53.52018532655435,37.24340062168083,89.66436262523783,-1629.9081234871262,-3924.0421280191617,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,,,,,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,,,,
5,281.0,15,1089,786,74.15201249442454,53.52018532655435,,,,,,,,,,,,,,11,183,802,12.46080650732754,54.609654747960036,,,,,,,,,,,,,,12,169,716,11.507520763597563,48.75375660790447,,,,
6,289.9,15,1089,787,74.15201249442454,53.588277165392206,0.0,-0.6700853420159921,0.0,-139.60111291999888,,,,,,,,,,11,183,802,12.46080650732754,54.609654747960036,2.379757199612083,0.0,-177.59382086657328,0.0,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
7,316.7,15,1090,786,74.2201043332624,53.52018532655435,-1.7139221386264265,1.7139221386264265,-75.00753341909964,75.00753341909964,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,-1.713922138626337,0.0,-75.00753341909572,0.0,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
8,316.7,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.0,0.0,0.0,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,2.1507529749866086,2.150752974986646,-200.07004418480082,-200.0700441848043,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,-1.1743759837919496,0.0,41.062097335382866
9,316.7,15,1089,786,74.15201249442454,53.52018532655435,0.0,-1.9793895639827357,0.0,41.89184262397324,,,,,,,,,,12,183,802,12.46080650732754,54.609654747960036,0.3183957359390582,0.3183957359390582,23.760875816347614,23.760875816347614,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
10,342.2,15,1089,787,74.15201249442454,53.588277165392206,-2.127271069800819,1.9886682013529937,42.58800940542178,-53.458822617015926,,,,,,,,,,13,185,805,12.59699018500325,54.813930264473605,-1.9886682013528898,0.0,53.45882261701313,0.0,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
11,373.9,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.2473593273557664,0.0,8.648927529921904,,,,,,,,,,12,183,802,12.46080650732754,54.609654747960036,-1.7778951653694808,-1.5305358380137537,62.70472459193056,71.35365212185324,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
12,411.2,15,1089,786,74.15201249442454,53.52018532655435,0.3303314758303176,0.0,6.991142345615186,0.0,,,,,,,,,,13,185,804,12.59699018500325,54.745838425635746,1.0716152452957395,1.0716152452957566,-7.819722179169174,-7.819722179168809,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
13,442.1,15,1089,786,74.15201249442454,53.52018532655435,0.0,-0.34062933820241303,0.0,6.8262392425333305,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,0.34062933820239527,0.0,-6.826239242532974,0.0,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
14,474.0,15,1089,787,74.15201249442454,53.588277165392206,0.0,0.0020325841142278434,0.0,-13.550560761521073,,,,,,,,,,13,185,805,12.59699018500325,54.813930264473605,1.019851360268668,0.6832885470361585,-6.8056931106488765,-27.12139667630057,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.33859539734673755,0.0,6.765142804130618,0.0
15,511.3,15,1090,786,74.2201043332624,53.52018532655435,0.3373789415785157,0.0,-6.850333839157683,0.0,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,-0.7079065442848754,-1.0563350395726854,-27.735158731532415,-34.696767028991864,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.3484284952877912,0.0,6.961608297458364,0.0
16,541.9,15,1089,786,74.15201249442454,53.52018532655435,0.0,0.3365749239621049,0.0,6.744988456154411,,,,,,,,,,13,186,805,12.665082023841105,54.813930264473605,-0.3365749239620874,-0.6731498479242098,-6.744988456154059,-13.489976912308823,,,,,,,,,,12,169,715,11.507520763597563,48.68566476906661,0.0,0.0,0.0,0.0
